session	optimize	depth	controllers	survivors	episodes	noise	initial_value	variance	session_seed	game_seed	name	generation	type	game_num	repetition	landing_height	eroded_cells	row_trans	col_trans	pits	cuml_wells	deep_wells	max_well	cuml_cleared	pit_depth	pit_rows	tetris	landing_height_norm	eroded_cells_norm	row_trans_norm	col_trans_norm	pits_norm	cuml_wells_norm	deep_wells_norm	max_well_norm	cuml_cleared_norm	pit_depth_norm	pit_rows_norm	tetris_norm	landing_height_var	eroded_cells_var	row_trans_var	col_trans_var	pits_var	cuml_wells_var	deep_wells_var	max_well_var	cuml_cleared_var	pit_depth_var	pit_rows_var	tetris_var	lines	l1	l2	l3	l4	score	level	eps	norm_of_weights
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	NIL	G0	0	base	0	0	-17.84303	-64.50654	-16.20005	-53.06947	-53.23822	-8.680245	-0.2771131	80.23337	-5.0577417	-4.9643727	4.779058	28.1126	-0.222389138086	-0.803986421111	-0.201911623555	-0.661438875121	-0.663542114709	-0.108187466138	-0.00345383847145	1.0	-0.0630378818689	-0.0618741640791	0.0595644680013	0.350385382042	21.5382	23.91866	7.74722	42.32221	40.21499	6.544137	20.36678	11.37082	6.894212	11.90838	21.49596	24.46683									
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	75677	G1_1	1	search	1	1	-19.1997417718	-0.0	-14.2223686265	-52.7047478873	-54.9840611383	-7.91071404351	6.56348717574	82.6832220014	-1.25797792985	-3.41025139188	0.0	0.0	-0.232208437299	-0.0	-0.172010333925	-0.637429778515	-0.664996595529	-0.0956749610383	0.0793811249352	1.0	-0.015214428023	-0.0412447810974	0.0	0.0													4	2	1	0	0	-1440.0	0	54	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	70685	G1_2	1	search	2	1	-17.6276832477	-0.0	-13.9465075403	-48.5768522955	-55.2048737495	-8.95048617399	-4.31437886898	79.6282952147	-5.12673942981	0.822600435532	0.0	0.0	-0.221374615646	-0.0	-0.175145122757	-0.610045112287	-0.693282125414	-0.112403337907	-0.0541814798037	1.0	-0.0643833880404	0.0103305041671	0.0	0.0													198	31	21	15	20	282200.0	19	538	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	49707	G1_3	1	search	3	1	-17.8310246745	-0.0	-16.9108365473	-64.8868684936	-40.563033965	-9.32549850916	12.0175073316	85.0141839842	-9.51980809558	-1.55527925517	0.0	0.0	-0.209741761185	-0.0	-0.198917824706	-0.763247560026	-0.477132544994	-0.109693442578	0.141358850587	1.0	-0.111979056311	-0.0182943502165	0.0	0.0													62	5	4	7	7	27360.0	6	198	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	92348	G1_4	1	search	4	1	-21.8139940518	-0.0	-12.9034430564	-57.5504383047	-57.4791696756	-5.42687478574	-4.38841634156	79.6699790855	-5.45933907394	-0.232595143856	0.0	0.0	-0.273804440546	-0.0	-0.161961170374	-0.722360404323	-0.721465856216	-0.0681169349865	-0.0550824337087	1.0	-0.0685244195694	-0.00291948292852	0.0	0.0													51	4	2	5	7	22140.0	5	171	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	10476	G1_5	1	search	5	1	-24.2065663277	-0.0	-14.4050471629	-57.4997813173	-51.6591869981	-13.407644376	-4.36493642764	83.4658583678	-7.23834888767	-6.55094923714	0.0	0.0	-0.290017580853	-0.0	-0.172586102205	-0.688901814966	-0.618925965757	-0.160636272581	-0.0522960706689	1.0	-0.0867222721866	-0.0784865736151	0.0	0.0													238	64	23	24	14	296900.0	23	600	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	18721	G1_6	1	search	6	1	-23.5724152285	-0.0	-19.1418352307	-57.4433501056	-53.7911857682	-8.05834593975	-0.933899121495	87.2615846813	-7.8607183026	-5.05172981842	0.0	0.0	-0.270135080798	-0.0	-0.219361535784	-0.6582891007	-0.616436040724	-0.0923470043453	-0.0107022938548	1.0	-0.0900822318471	-0.0578917955349	0.0	0.0													227	30	13	17	30	458100.0	22	600	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	4572	G1_7	1	search	7	1	-14.3393456426	-0.0	-21.7138292182	-57.8470686071	-45.9642159354	-12.1032842224	1.74400436982	84.5413113874	-2.85520436582	-5.78912036151	0.0	0.0	-0.169613475439	-0.0	-0.256842824672	-0.684246170988	-0.54368941268	-0.143164140983	0.0206290196024	1.0	-0.0337728894781	-0.0684768223548	0.0	0.0													233	70	31	15	14	237180.0	23	600	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	51411	G1_8	1	search	8	1	-25.3724274424	-0.0	-11.9623709925	-36.5909566332	-53.4855367616	-6.13934167138	7.99476054907	82.2196156849	-7.36655607381	-2.57213972577	0.0	0.0	-0.30859335976	-0.0	-0.145492908144	-0.445039256489	-0.650520393656	-0.0746700361007	0.0972366567572	1.0	-0.0895960898436	-0.0312837721795	0.0	0.0													4	1	0	1	0	-740.0	0	52	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	72160	G1_9	1	search	9	1	-16.8160004381	-0.0	-18.537031738	-57.4337489758	-57.9816266775	-8.5894370321	-0.888480370391	81.3854834082	-1.9724101079	-6.03072681637	0.0	0.0	-0.206621620146	-0.0	-0.22776828203	-0.705700163846	-0.712432048683	-0.105540161124	-0.0109169391541	1.0	-0.024235404464	-0.0741007678989	0.0	0.0													28	6	6	2	1	-3040.0	2	114	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	3697	G1_10	1	search	10	1	-22.5702809183	-0.0	-15.8160056696	-58.6916133252	-49.3161530213	-6.90959056634	6.57701204033	75.0274936601	-5.58526221937	-1.14771083098	0.0	0.0	-0.30082680118	-0.0	-0.210802799054	-0.782268078834	-0.657307749673	-0.092094114161	0.087661358783	1.0	-0.0744428734974	-0.0152972033983	0.0	0.0													0	0	0	0	0	0	0	41	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	99094	G1_11	1	search	11	1	-17.1309320086	-0.0	-20.4821225344	-34.2660856481	-54.7297283438	-4.26125247867	2.72071209302	79.6901959959	-3.81612837037	-7.13223064413	0.0	0.0	-0.214969128819	-0.0	-0.257021861704	-0.429991233174	-0.686781198865	-0.0534727318137	0.0341411143369	1.0	-0.0478870496261	-0.0894994742452	0.0	0.0													69	6	3	7	9	35340.0	6	215	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	7358	G1_12	1	search	12	1	-17.1821802493	-0.0	-17.7741676609	-59.2802728665	-55.3931757602	-4.24141765273	-1.17186057335	76.589303867	-5.49004864063	-8.43337307271	0.0	0.0	-0.224341773351	-0.0	-0.232071147843	-0.774001980347	-0.723249500431	-0.0553787205077	-0.0153005774199	1.0	-0.0716816626269	-0.110111629783	0.0	0.0													38	4	2	2	6	14440.0	3	137	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	89137	G1_13	1	search	13	1	-18.0447429541	-0.0	-13.6982267474	-51.3823217393	-61.3413964621	-8.02414028108	-3.4799116427	79.3423758819	-7.76373018358	2.19536406491	0.0	0.0	-0.227428820395	-0.0	-0.172647045102	-0.647602509607	-0.773122757925	-0.101133098069	-0.043859433298	1.0	-0.0978509919483	0.0276695024634	0.0	0.0													108	19	13	5	12	71960.0	10	313	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	60575	G1_14	1	search	14	1	-13.4423042755	-0.0	-13.5363621298	-58.8947876535	-57.5382636391	-5.68033714614	3.14054010244	77.0793482668	-5.32924208814	-2.87647523149	-0.0	0.0	-0.174395665996	-0.0	-0.175615939084	-0.764079990008	-0.746480930792	-0.0736946701532	0.0407442482721	1.0	-0.0691396879705	-0.0373183647263	-0.0	0.0													13	2	1	3	0	-2120.0	1	75	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	4717	G1_15	1	search	15	1	-18.1640376789	-0.0	-20.2456148783	-57.919915562	-36.963341026	-10.6129983779	5.77885833267	76.2363419584	-8.53491734275	0.915783460749	0.0	0.0	-0.238259565087	-0.0	-0.265563828986	-0.759741536307	-0.484851975796	-0.139211799848	0.0758018837764	1.0	-0.1119533955	0.0120124265832	0.0	0.0													65	10	6	9	4	18860.0	6	205	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	30702	G1_16	1	search	16	1	-19.4797559825	-0.0	-15.6949572277	-55.702482635	-58.0050839183	-7.82192817554	-2.18797370394	78.3899881539	-1.62955410509	-9.34282506238	0.0	0.0	-0.248498009009	-0.0	-0.200216349018	-0.710581592711	-0.739955258118	-0.0997822344377	-0.0279113922003	1.0	-0.0207877835354	-0.119183907058	0.0	0.0													42	13	8	3	1	-3560.0	4	147	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	27371	G1_17	1	search	17	1	-26.7694665516	-0.0	-18.5324199375	-41.8013228257	-62.0692654004	-9.65319977863	-5.57777276292	77.8999488365	-4.20188193464	-3.4261429327	-0.0	0.0	-0.34363907745	-0.0	-0.237900283817	-0.53660269936	-0.796781850661	-0.123917921935	-0.0716017513005	1.0	-0.0539394697608	-0.0439813245564	-0.0	0.0													233	61	30	24	10	216900.0	23	600	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	99598	G1_18	1	search	18	1	-24.8618816766	-0.0	-13.8212760653	-48.5453756655	-48.2069177113	-7.62111596877	-1.23262727096	77.5884240583	-4.52241156013	-1.77766482998	-0.0	0.0	-0.320432873568	-0.0	-0.178135800966	-0.625678073176	-0.621315850869	-0.098224909982	-0.0158867419453	1.0	-0.0582871944497	-0.0229114697399	-0.0	0.0													38	2	3	2	6	11960.0	3	138	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	58115	G1_19	1	search	19	1	-9.93056759658	-0.0	-15.6234516339	-55.5535726143	-50.6101303094	-8.29355669581	-5.07423998176	83.7058447964	-5.04913850553	-2.70144270132	0.0	0.0	-0.11863648973	-0.0	-0.186647081478	-0.663676147698	-0.604618834353	-0.0990797801035	-0.0606199004873	1.0	-0.060320023265	-0.0322730474543	0.0	0.0													25	2	2	5	1	180.0	2	105	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	26505	G1_20	1	search	20	1	-14.0043617213	-0.0	-18.7776926456	-42.3732355183	-48.5286917317	-8.87933231293	-4.55556193443	80.3496109731	-6.07083456421	-5.97068116054	0.0	0.0	-0.174292837908	-0.0	-0.233699857637	-0.527360804926	-0.60396921832	-0.110508715666	-0.0566967515992	1.0	-0.0755552452674	-0.0743087749677	0.0	0.0													238	42	21	18	25	472280.0	23	600	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	33264	G1_21	1	search	21	1	-15.4284168489	-0.0	-13.6136942464	-62.3930659347	-41.6061995012	-8.56993379891	-3.4176744956	81.570840689	-8.11924567039	-7.88098467587	0.0	0.0	-0.189141324505	-0.0	-0.166894127012	-0.764894236809	-0.510062163755	-0.105061241573	-0.0418982379822	1.0	-0.0995361283739	-0.0966152194743	0.0	0.0													232	39	24	19	22	383780.0	23	600	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	5404	G1_22	1	search	22	1	-13.6971428633	-0.0	-18.6942170148	-54.7625615692	-60.4276985622	-3.44307602494	-8.21680510932	78.7618543498	-6.5482409496	-7.90980231322	0.0	0.0	-0.17390579458	-0.0	-0.23735115392	-0.69529294379	-0.767220363983	-0.0437150198324	-0.104324678198	1.0	-0.0831397508814	-0.100426816744	0.0	0.0													22	1	1	1	4	3100.0	2	99	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	86300	G1_23	1	search	23	1	-18.6634525066	-0.0	-12.1609247182	-52.1316985107	-65.7148204919	-6.73876789235	4.71078583297	81.7618322864	-5.96165569263	-4.81484701275	0.0	0.0	-0.228266074582	-0.0	-0.148735961244	-0.637604332644	-0.803734684685	-0.0824194823417	0.0576159523489	1.0	-0.0729148983814	-0.0588886877668	0.0	0.0													112	7	6	15	12	97520.0	11	324	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	31676	G1_24	1	search	24	1	-15.6670444482	-0.0	-16.2607555351	-67.6774904824	-59.1019083166	-13.3586179048	-3.30124769968	81.8494379865	-4.16578993704	-2.76906807503	0.0	0.0	-0.191412975258	-0.0	-0.198666673042	-0.826853453699	-0.722080808012	-0.163209647292	-0.0403331749233	1.0	-0.0508957671491	-0.0338312411563	0.0	0.0													59	11	9	6	3	7280.0	5	191	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	78904	G1_25	1	search	25	1	-18.8336168175	-0.0	-17.6817439933	-57.8814581252	-57.9836042317	-12.9343309866	-3.19718881711	78.1630873299	-5.42385131444	-11.4468353776	0.0	0.0	-0.240952826466	-0.0	-0.226216038763	-0.740521646501	-0.74182847956	-0.165478762782	-0.0409040753932	1.0	-0.0693914672478	-0.146448096776	0.0	0.0													236	71	26	19	14	298380.0	23	600	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	41134	G1_26	1	search	26	1	-16.6134958932	-0.0	-14.9510604839	-53.9336790039	-45.2907164365	-5.83056914134	0.00466789631797	81.187386671	-7.24301349309	-4.19739903659	-0.0	0.0	-0.20463148987	-0.0	-0.184154966639	-0.664311061303	-0.557854098937	-0.0718161943674	5.74953389851e-05	1.0	-0.0892135316837	-0.0517001372836	-0.0	0.0													53	4	3	5	7	20320.0	5	176	8
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	8288	G1_27	1	search	27	1	-15.5231319692	-0.0	-18.2296545744	-44.6741379042	-53.4942538066	-8.83505193518	4.47986223408	83.31694745	-3.31567401471	-2.76900216571	-0.0	0.0	-0.186314218707	-0.0	-0.218798877448	-0.536195087212	-0.64205729379	-0.106041474221	0.0537689194238	1.0	-0.0397959132709	-0.0332345609202	-0.0	0.0													69	6	6	5	9	33940.0	6	216	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	21767	G1_28	1	search	28	1	-18.4274098541	-0.0	-16.0008350573	-42.8654442561	-55.0596632023	-7.42932121458	-6.01604553184	76.6879465575	-6.88454695249	-7.11645213434	0.0	0.0	-0.240290823803	-0.0	-0.20864863092	-0.558959343421	-0.717970237488	-0.0968773001245	-0.0784483846798	1.0	-0.0897735206319	-0.092797531474	0.0	0.0													108	22	8	6	13	79440.0	10	312	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	24363	G1_29	1	search	29	1	-17.7201096262	-0.0	-18.1463028993	-43.4594039177	-56.105111737	-11.2878615442	-5.85972578937	78.5811008359	-8.16969069364	-10.7957207414	0.0	0.0	-0.22550090846	-0.0	-0.230924518825	-0.553051604717	-0.713977166776	-0.143646009334	-0.0745691486507	1.0	-0.103965083293	-0.137383170082	0.0	0.0													236	58	25	20	17	306260.0	23	600	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	53983	G1_30	1	search	30	1	-23.8064536524	-0.0	-21.0391557378	-51.8810876836	-41.6222283659	-9.74254627896	-2.52551091941	84.0787458323	-2.80522861864	2.83677636565	0.0	0.0	-0.283144728395	-0.0	-0.250231560064	-0.617053539157	-0.495038644475	-0.115874067608	-0.0300374475667	1.0	-0.0333643014161	0.0337395180859	0.0	0.0													149	31	22	10	11	117940.0	14	417	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	51820	G1_31	1	search	31	1	-22.0017633596	-0.0	-14.2967782706	-56.9596662427	-58.8878347854	-7.25639129038	-0.680045346733	81.1750320991	-2.34551988539	-1.74559016024	0.0	0.0	-0.271041018287	-0.0	-0.176122853307	-0.701689482218	-0.725442704026	-0.0893919115611	-0.00837751866735	1.0	-0.0288945975719	-0.021504027964	0.0	0.0													7	1	3	0	0	-1820.0	0	60	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	69720	G1_32	1	search	32	1	-20.4006822551	-0.0	-16.1037288893	-61.8602371679	-49.7470930098	-8.33839538967	-1.89458337572	84.6696461006	-3.952060802	0.445514597972	0.0	0.0	-0.240944461146	-0.0	-0.190194829327	-0.730607012275	-0.587543414917	-0.0984815193366	-0.022376181583	1.0	-0.0466762409436	0.00526179827707	0.0	0.0													43	4	4	5	4	10000.0	4	151	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	46368	G1_33	1	search	33	1	-18.6305910046	-0.0	-15.5254759572	-40.0812739767	-59.6137043405	-6.53571392613	-9.31708728935	77.8247684247	-1.09714744325	-1.54562492478	-0.0	0.0	-0.23939153796	-0.0	-0.199492735686	-0.515019508416	-0.765999122736	-0.0839798698849	-0.119718792332	1.0	-0.0140976640915	-0.0198603215411	-0.0	0.0													103	13	5	8	14	93040.0	10	301	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	50004	G1_34	1	search	34	1	-18.1945192924	-0.0	-20.8979518389	-57.5670071047	-58.4868551139	-11.0261905149	0.649793218038	77.4947189001	-7.70574477275	-7.53579017247	-0.0	0.0	-0.234783989808	-0.0	-0.269669367609	-0.742850711917	-0.754720527334	-0.14228312163	0.00838500000079	1.0	-0.0994357406817	-0.0972426286517	-0.0	0.0													102	31	10	9	6	37720.0	10	297	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	91613	G1_35	1	search	35	1	-21.3971690898	-0.0	-18.2507566133	-51.8389189891	-60.1265762965	-11.606047649	0.424070255654	81.2577206357	-7.35914953626	-7.371298385	0.0	0.0	-0.263324751451	-0.0	-0.224603354248	-0.637956843775	-0.739949088236	-0.142830091199	0.00521883031344	1.0	-0.0905655423102	-0.0907150523954	0.0	0.0													233	54	32	21	13	226840.0	23	600	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	21072	G1_36	1	search	36	1	-12.3173109427	-0.0	-13.5496290366	-43.20711043	-57.0844352103	-8.70054569542	-5.06279712916	73.3433881619	-2.40817011054	-3.57845855625	0.0	0.0	-0.167940304523	-0.0	-0.18474233842	-0.589107096261	-0.778317400395	-0.118627539761	-0.0690286780586	1.0	-0.0328341813883	-0.0487904724056	0.0	0.0													68	14	10	6	4	13920.0	6	213	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	6240	G1_37	1	search	37	1	-7.90682695637	-0.0	-14.8990572302	-48.281630675	-55.6908918375	-7.24386919942	0.0211843923313	84.6088265951	0.117907777537	-3.01466944423	0.0	0.0	-0.0934515614336	-0.0	-0.176093415188	-0.570645317019	-0.658216099652	-0.0856159988376	0.000250380405731	1.0	0.00139356355929	-0.0356306731289	0.0	0.0													76	9	3	7	10	48900.0	7	234	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	25830	G1_38	1	search	38	1	-13.4533085894	-0.0	-13.6232068294	-53.2338748214	-55.4628457186	-7.25099857245	1.06906738298	85.4392539148	0.0205594079855	-5.36895448766	-0.0	0.0	-0.157460511099	-0.0	-0.159449037827	-0.623061091737	-0.649149462072	-0.0848672974097	0.0125126020418	1.0	0.000240631876373	-0.0628394355247	-0.0	0.0													143	17	16	10	16	147560.0	14	401	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	83472	G1_39	1	search	39	1	-24.5765067868	-0.0	-16.7736779913	-67.2746612643	-53.2250542725	-6.82539835912	-3.91869518275	79.9644373701	-4.25587495857	-3.06468181202	-0.0	0.0	-0.307342958883	-0.0	-0.209764221984	-0.841307254535	-0.665609063517	-0.0853554227804	-0.0490054743287	1.0	-0.0532220959534	-0.0383255596214	-0.0	0.0													120	15	12	11	12	88400.0	12	343	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	36107	G1_40	1	search	40	1	-21.3283649685	-0.0	-16.8878862831	-62.2641509202	-45.0267136905	-9.74543600007	-0.801983473468	81.8575770138	-4.84811647083	-5.61063392897	0.0	0.0	-0.260554560085	-0.0	-0.206308162289	-0.760640043251	-0.55006164772	-0.119053560533	-0.00979730286096	1.0	-0.0592262396187	-0.0685414122143	0.0	0.0													118	39	16	5	8	37380.0	11	337	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	28177	G1_41	1	search	41	1	-13.7977495919	-0.0	-15.2741372819	-51.9851264517	-33.4451903218	-13.0678801724	2.79722540765	86.7970416533	-0.0881231796228	-7.22125070652	-0.0	0.0	-0.158965666676	-0.0	-0.175975321175	-0.598927399615	-0.385326385379	-0.150556746215	0.0322271975446	1.0	-0.00101527860794	-0.0831969681105	-0.0	0.0													70	17	12	7	2	2080.0	7	219	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	85858	G1_42	1	search	42	1	-19.9401696219	-0.0	-10.7088156772	-60.1191810219	-48.9640797332	-4.2002721997	6.25771872892	80.1344177482	-4.63141642497	-4.2135512043	0.0	0.0	-0.248834023909	-0.0	-0.133635658411	-0.750229211259	-0.611024340217	-0.0524153331082	0.0780902751247	1.0	-0.0577955958889	-0.0525810422376	0.0	0.0													22	0	0	2	4	4860.0	2	97	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	89415	G1_43	1	search	43	1	-11.0421119539	-0.0	-18.2282335514	-48.8542044498	-62.5736912038	-4.09143381344	-0.619196602026	80.1890116979	-5.27153176768	-8.35302875526	0.0	0.0	-0.137701060534	-0.0	-0.227315852452	-0.609238141429	-0.780327502222	-0.0510223748468	-0.00772171384727	1.0	-0.0657388294987	-0.104166750262	0.0	0.0													0	0	0	0	0	0	0	42	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	82784	G1_44	1	search	44	1	-19.2267053355	-0.0	-13.2921455467	-42.1852734219	-56.1177539403	-10.8041207786	5.48374822843	76.7819482943	-0.218122074529	-4.50501015613	0.0	0.0	-0.250406583353	-0.0	-0.173115502302	-0.549416553748	-0.730871711216	-0.140711730017	0.0714197588138	1.0	-0.00284079890358	-0.0586727773417	0.0	0.0													233	41	22	24	19	371820.0	23	600	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	87641	G1_45	1	search	45	1	-25.4949350535	-0.0	-13.2168578717	-51.6910248708	-48.6480643025	-14.9997558426	0.506972698429	83.7110042133	-5.687495177	-2.08575660261	-0.0	0.0	-0.304558944108	-0.0	-0.157886743755	-0.617493785393	-0.581143002162	-0.179184994656	0.00605622526206	1.0	-0.0679420254296	-0.0249161579437	-0.0	0.0													233	66	27	19	14	280360.0	23	600	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	16283	G1_46	1	search	46	1	-18.0026218863	-0.0	-17.5680462057	-40.072965792	-55.0079823588	-7.22111186614	0.279719308685	77.2733530585	-1.308865585	-4.48371694631	0.0	0.0	-0.232973220052	-0.0	-0.227349345024	-0.518587122286	-0.711862242048	-0.0934489261863	0.00361986762077	1.0	-0.01693812334	-0.0580241023437	0.0	0.0													80	5	6	9	9	46640.0	8	241	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	29624	G1_47	1	search	47	1	-10.9131162854	-0.0	-22.9894925298	-53.7684771505	-48.9956260798	-9.78939290122	3.32337009847	73.1117822143	-1.81044985419	-6.92690741004	0.0	0.0	-0.149266177828	-0.0	-0.314443060113	-0.735428347142	-0.670146788874	-0.13389624223	0.0454560126674	1.0	-0.0247627646237	-0.094744064503	0.0	0.0													56	11	7	5	4	6460.0	5	184	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	32994	G1_48	1	search	48	1	-24.5697955296	-0.0	-16.1115856718	-56.683247706	-55.7965794316	-7.24477184103	1.96909719715	78.3777448153	-1.09596570004	-8.41468517379	0.0	0.0	-0.313479235559	-0.0	-0.205563271943	-0.723205902895	-0.711893147259	-0.0924340430833	0.0251231673199	1.0	-0.0139831236868	-0.107360644193	0.0	0.0													36	9	4	5	1	-1820.0	3	132	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	85705	G1_49	1	search	49	1	-15.0803817449	-0.0	-12.7100400005	-49.4706564003	-57.8796806748	-9.39602448169	-1.46832994094	83.4416495817	-1.9286263421	-9.8836937523	0.0	0.0	-0.180729669422	-0.0	-0.152322491995	-0.592877257921	-0.693654559383	-0.112605929159	-0.0175970866864	1.0	-0.0231134733286	-0.118450363839	0.0	0.0													60	16	9	2	5	9220.0	6	193	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	42507	G1_50	1	search	50	1	-17.8142193787	-0.0	-19.5184136012	-42.843596137	-57.0884436821	-9.94903716926	-6.72940573337	77.9431800401	-4.81586446517	-0.829480760926	0.0	0.0	-0.228553920555	-0.0	-0.250418491922	-0.549677292035	-0.732436675701	-0.1276447428	-0.0863373258559	1.0	-0.0617868614379	-0.0106421211003	0.0	0.0													232	61	20	21	17	301220.0	23	600	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	77895	G1_51	1	search	51	1	-23.0118192217	-0.0	-18.2121594032	-64.5646377138	-66.8359005747	-8.38223377072	-2.90733462844	79.8874376389	-3.47791843568	-1.77906949148	0.0	0.0	-0.288053039399	-0.0	-0.227972756938	-0.808195125818	-0.836625914538	-0.104925555487	-0.036392888724	1.0	-0.0435352358076	-0.0222697027726	0.0	0.0													238	43	32	21	17	303560.0	23	600	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	70026	G1_52	1	search	52	1	-19.6604207281	-0.0	-13.8478860339	-47.3125827825	-68.5163464796	-8.0898118282	-0.248154252415	78.8781378569	-0.405652789632	-1.33682913318	0.0	0.0	-0.249250568818	-0.0	-0.175560509035	-0.599818708554	-0.868635446287	-0.102560887567	-0.00314604602945	1.0	-0.00514277847644	-0.0169480310958	0.0	0.0													69	9	7	6	7	27120.0	6	213	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	62525	G1_53	1	search	53	1	-16.1438805126	-0.0	-19.2127545788	-51.272125393	-50.6251048522	-8.26727110558	8.11972668923	75.6644988399	-6.09697964937	-8.28247221888	0.0	0.0	-0.213361361802	-0.0	-0.253920330848	-0.677624595142	-0.669073417896	-0.10926221983	0.107312237757	1.0	-0.0805791321274	-0.109463121356	0.0	0.0													157	23	11	16	16	168760.0	15	435	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	36049	G1_54	1	search	54	1	-19.4629634314	-0.0	-14.160733879	-60.6976282866	-55.3047791476	-11.6155356186	1.18019793804	73.4299231502	-1.33402755691	-1.4255962521	0.0	0.0	-0.265054933961	-0.0	-0.192846911334	-0.826606180186	-0.753164061393	-0.158185316289	0.0160724386927	1.0	-0.0181673560271	-0.0194143775581	0.0	0.0													19	3	2	4	0	-2600.0	1	92	9
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	94297	G1_55	1	search	55	1	-23.6020721558	-0.0	-14.9454394111	-46.4122246808	-65.6576666058	-6.24475544879	3.49993367545	84.3313636737	-2.80151962077	-0.0648734536359	0.0	0.0	-0.279873004865	-0.0	-0.177222788296	-0.550355439056	-0.778567590343	-0.0740502130731	0.0415021591372	1.0	-0.0332203761297	-0.000769268405131	0.0	0.0													48	3	3	5	6	14340.0	4	163	9
