session	optimize	depth	controllers	survivors	episodes	noise	initial_value	variance	session_seed	game_seed	name	generation	type	game_num	repetition	landing_height	eroded_cells	row_trans	col_trans	pits	cuml_wells	mean_ht	max_ht	min_ht	all_ht	max_ht_diff	min_ht_diff	cleared	deep_wells	max_well	cuml_cleared	cuml_eroded	pit_depth	pit_rows	column_9	tetris	landing_height_norm	eroded_cells_norm	row_trans_norm	col_trans_norm	pits_norm	cuml_wells_norm	mean_ht_norm	max_ht_norm	min_ht_norm	all_ht_norm	max_ht_diff_norm	min_ht_diff_norm	cleared_norm	deep_wells_norm	max_well_norm	cuml_cleared_norm	cuml_eroded_norm	pit_depth_norm	pit_rows_norm	column_9_norm	tetris_norm	landing_height_var	eroded_cells_var	row_trans_var	col_trans_var	pits_var	cuml_wells_var	mean_ht_var	max_ht_var	min_ht_var	all_ht_var	max_ht_diff_var	min_ht_diff_var	cleared_var	deep_wells_var	max_well_var	cuml_cleared_var	cuml_eroded_var	pit_depth_var	pit_rows_var	column_9_var	tetris_var	lines	l1	l2	l3	l4	score	level	eps	norm_of_weights
2017-06-08_19-06-18	score	80	100	10	500	4	0	100	1496948778.1	NIL	G0	0	base	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0									
2017-06-08_19-06-18	score	80	100	10	500	4	0	100	1496948778.1	30418	G1_1	1	search	1	1	-2.25421533923	-11.0271347497	2.55054417247	6.91352470493	-9.27729129258	-3.4189383429	2.8164924677	-0.579511619028	6.5146382136	-22.1270794659	9.14741302534	13.4663394096	-9.46611960634	0.0	4.38746814836	-0.0	2.64507603697	-0.0	0.0	7.1057130011	-12.3141847088	-0.101875864038	-0.498354731661	0.115267998942	0.312446326935	-0.419273194498	-0.154513764375	0.127287131229	-0.0261901540111	0.294419253279	-1.0	0.413403542001	0.608590909175	-0.42780700548	0.0	0.198285008879	-0.0	0.119540224052	-0.0	0.0	0.321131987257	-0.556521014343																						20	18	1	0	0	1220	2	93	17
2017-06-08_19-06-18	score	80	100	10	500	4	0	100	1496948778.1	65737	G1_2	1	search	2	1	-2.95912385942	-3.70538139691	9.46348231384	4.40882648981	5.06497495007	5.21207164808	14.6461153498	-5.39771882821	-0.0	-3.53949198526	2.16754000905	-0.0	10.854050027	-0.0	0.113244941952	-9.94471531755	-20.1719462927	-6.95502618958	13.2252491313	2.8807261095	2.57520164926	-0.146695009816	-0.183689830577	0.469140764928	0.218562275838	0.251090047365	0.258382189426	0.726063570529	-0.267585425317	-0.0	-0.175466062318	0.107453191556	-0.0	0.538076488481	-0.0	0.00561398192859	-0.492997312865	-1.0	-0.344787066586	0.65562583498	0.142808535562	0.127662527546																						2	0	1	0	0	100	0	39	18
2017-06-08_19-06-18	score	80	100	10	500	4	0	100	1496948778.1	84374	G1_3	1	search	3	1	-1.69177244349	-13.798935779	-3.7177104793	14.2681326106	0.701727954346	-3.24770117762	8.45685287204	-6.25509906689	-0.0	5.5180448058	7.62214173281	0.0	-0.152290539632	1.58713764428	-2.82573609687	-0.0	0.0	3.56648356791	0.0	-6.45612870176	20.4128210805	-0.0828779342562	-0.675993569169	-0.182126246277	0.698978967895	0.0343768238393	-0.159101045604	0.414291235822	-0.306429916876	-0.0	0.270322498985	0.373399722791	0.0	-0.00746053370243	0.077751999002	-0.138429474581	-0.0	0.0	0.174717818466	0.0	-0.3162781213	1.0																						0	0	0	0	0	0	0	29	16
2017-06-08_19-06-18	score	80	100	10	500	4	0	100	1496948778.1	29953	G1_4	1	search	4	1	9.59413801801	-1.23867443006	-12.2679589977	-0.0	0.0	-0.550276339807	-15.8641890621	-1.67039009337	-1.0052108208	18.4360725964	-11.6797254133	-28.2866485388	1.02108896264	9.56921348891	-0.0740540672853	9.07460624682	-4.90241040572	-0.0	5.94100414503	2.27364238196	0.0	0.339175494929	-0.0437900739056	-0.433701397355	-0.0	0.0	-0.0194535714987	-0.560836644905	-0.0590522447747	-0.035536582548	0.651758817279	-0.412905947387	-1.0	0.0360979124566	0.338294353811	-0.00261798661597	0.320808816724	-0.173311815255	-0.0	0.210028563012	0.0803786414937	0.0																						0	0	0	0	0	0	0	30	17
2017-06-08_19-06-18	score	80	100	10	500	4	0	100	1496948778.1	74910	G1_5	1	search	5	1	-0.0	-7.07093514508	11.7754763833	-1.17907501854	-2.66680094411	-0.0	-0.0	3.13454480734	-3.57722958365	-2.84205078877	11.7669012281	0.700440036436	-7.68881819154	0.0	-9.86491198303	10.124366418	-1.60475810106	11.9943949686	7.84451797418	-4.92221090817	8.56481877729	-0.0	-0.589519951911	0.981748259429	-0.0983021671066	-0.222337262621	-0.0	-0.0	0.261334132781	-0.298241769845	-0.236948240925	0.981033329227	0.0583972795852	-0.641034267395	0.0	-0.822460158171	0.844091464764	-0.133792334274	1.0	0.654015312546	-0.410375923176	0.714068429439																						0	0	0	0	0	0	0	29	17
2017-06-08_19-06-18	score	80	100	10	500	4	0	100	1496948778.1	87133	G1_6	1	search	6	1	-0.0	0.781621216365	-10.5311970896	-10.9595854855	5.19119334116	-0.0	6.97371186963	-15.6107942956	0.0	0.0	-22.0003835011	-3.48309043899	6.72796317825	-4.86637629019	0.0	10.7143444234	2.53984760658	-2.47441616207	1.58235940544	9.22855339754	0.0	-0.0	0.0355276177948	-0.478682432473	-0.498154292853	0.23595922048	-0.0	0.316981377588	-0.709569189774	0.0	0.0	-1.0	-0.158319532876	0.305811177242	-0.221195066438	0.0	0.487007166164	0.115445606049	-0.112471501324	0.0719241737473	0.419472387701	0.0																						26	24	1	0	0	1960	2	107	15
2017-06-08_19-06-18	score	80	100	10	500	4	0	100	1496948778.1	40700	G1_7	1	search	7	1	0.0	-7.21539708037	-17.1658458127	-2.9456783636	3.24980878757	-0.151227345094	-1.29679282106	2.35608289827	0.0889111330385	0.0	2.63534225431	6.25412308323	-4.37384741096	10.066032912	9.06280820592	-0.0	11.4299405312	-5.86374048891	5.69725326221	0.0	-9.82511133357	0.0	-0.420334492055	-1.0	-0.17160111979	0.189318302344	-0.00880978116338	-0.0755449416946	0.137254110516	0.00517953697177	0.0	0.153522423716	0.364335270832	-0.254799411499	0.586398888925	0.527955820227	-0.0	0.665853617466	-0.341593449743	0.33189470093	0.0	-0.572363951114																						7	1	0	2	0	640	0	57	17
2017-06-08_19-06-18	score	80	100	10	500	4	0	100	1496948778.1	41748	G1_8	1	search	8	1	-12.6959233755	7.60136655958	-7.92171331648	-0.0	8.33527266107	6.95998963029	6.56042403365	3.6979360904	21.1942020079	0.622159893213	23.142288314	5.39550348441	3.5822270343	-3.92424570416	-1.70250385223	0.0	4.54622932771	-4.44434001086	-0.0	-1.31022090388	-11.0142607073	-0.548602765778	0.328462183879	-0.34230466793	-0.0	0.360174955388	0.300747684751	0.283482080278	0.159791289445	0.915821362189	0.0268841129611	1.0	0.23314476992	0.154791392523	-0.169570340275	-0.0735667894691	0.0	0.196446836459	-0.192044103442	-0.0	-0.0566158750641	-0.475936543434																						0	0	0	0	0	0	0	34	18
2017-06-08_19-06-18	score	80	100	10	500	4	0	100	1496948778.1	78787	G1_9	1	search	9	1	-6.3571612321	-6.53292941026	-18.4985510353	0.0	-15.5201306221	-0.0	-16.078120214	9.93459962532	-16.320019025	-0.0	-2.44501439326	12.725943504	14.9011288223	-8.49549440178	-13.8249265825	-4.47276386205	2.34179242735	4.03317988938	-19.2427957859	-8.81387064477	2.8073600484	-0.330365779632	-0.339500012521	-0.961323460537	0.0	-0.806542396168	-0.0	-0.835539720576	0.51627631119	-0.848110597162	-0.0	-0.127061286752	0.661335475657	0.774374419814	-0.441489609738	-0.718446879357	-0.232438358325	0.121697099185	0.209594277997	-1.0	-0.458034827311	0.145891484774																						23	19	2	0	0	1620	2	100	18
