session	optimize	depth	controllers	survivors	episodes	noise	initial_value	variance	session_seed	game_seed	name	generation	type	game_num	repetition	landing_height	eroded_cells	row_trans	col_trans	pits	cuml_wells	deep_wells	max_well	cuml_cleared	pit_depth	pit_rows	tetris	landing_height_norm	eroded_cells_norm	row_trans_norm	col_trans_norm	pits_norm	cuml_wells_norm	deep_wells_norm	max_well_norm	cuml_cleared_norm	pit_depth_norm	pit_rows_norm	tetris_norm	landing_height_var	eroded_cells_var	row_trans_var	col_trans_var	pits_var	cuml_wells_var	deep_wells_var	max_well_var	cuml_cleared_var	pit_depth_var	pit_rows_var	tetris_var	lines	l1	l2	l3	l4	score	level	eps	norm_of_weights
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	10001	G1_T1_R3	1	test	1	3	-18.1709648464	-64.1935520284	-16.0294816805	-52.6702321854	-51.5169382551	-9.28215605935	-0.884126520533	80.3265475006	-5.15182545791	-6.14312223924	4.61176925519	29.660572571	-0.226213691635	-0.799157364854	-0.199553972868	-0.655701431523	-0.641343862746	-0.115555272176	-0.0110066540645	1.0	-0.0641360249906	-0.0764768613913	0.0574127657505	0.369249936589													235	44	20	21	22	426080	23	600	12
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	10002	G1_T2_R1	1	test	2	1	-18.1709648464	-64.1935520284	-16.0294816805	-52.6702321854	-51.5169382551	-9.28215605935	-0.884126520533	80.3265475006	-5.15182545791	-6.14312223924	4.61176925519	29.660572571	-0.226213691635	-0.799157364854	-0.199553972868	-0.655701431523	-0.641343862746	-0.115555272176	-0.0110066540645	1.0	-0.0641360249906	-0.0764768613913	0.0574127657505	0.369249936589													229	31	25	16	25	445480	22	600	12
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	10002	G1_T2_R2	1	test	2	2	-18.1709648464	-64.1935520284	-16.0294816805	-52.6702321854	-51.5169382551	-9.28215605935	-0.884126520533	80.3265475006	-5.15182545791	-6.14312223924	4.61176925519	29.660572571	-0.226213691635	-0.799157364854	-0.199553972868	-0.655701431523	-0.641343862746	-0.115555272176	-0.0110066540645	1.0	-0.0641360249906	-0.0764768613913	0.0574127657505	0.369249936589													229	31	25	16	25	445480	22	600	12
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	10002	G1_T2_R3	1	test	2	3	-18.1709648464	-64.1935520284	-16.0294816805	-52.6702321854	-51.5169382551	-9.28215605935	-0.884126520533	80.3265475006	-5.15182545791	-6.14312223924	4.61176925519	29.660572571	-0.226213691635	-0.799157364854	-0.199553972868	-0.655701431523	-0.641343862746	-0.115555272176	-0.0110066540645	1.0	-0.0641360249906	-0.0764768613913	0.0574127657505	0.369249936589													229	31	25	16	25	445480	22	600	12
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	10003	G1_T3_R1	1	test	3	1	-18.1709648464	-64.1935520284	-16.0294816805	-52.6702321854	-51.5169382551	-9.28215605935	-0.884126520533	80.3265475006	-5.15182545791	-6.14312223924	4.61176925519	29.660572571	-0.226213691635	-0.799157364854	-0.199553972868	-0.655701431523	-0.641343862746	-0.115555272176	-0.0110066540645	1.0	-0.0641360249906	-0.0764768613913	0.0574127657505	0.369249936589													235	59	24	20	17	402920	23	600	12
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	10003	G1_T3_R2	1	test	3	2	-18.1709648464	-64.1935520284	-16.0294816805	-52.6702321854	-51.5169382551	-9.28215605935	-0.884126520533	80.3265475006	-5.15182545791	-6.14312223924	4.61176925519	29.660572571	-0.226213691635	-0.799157364854	-0.199553972868	-0.655701431523	-0.641343862746	-0.115555272176	-0.0110066540645	1.0	-0.0641360249906	-0.0764768613913	0.0574127657505	0.369249936589													235	59	24	20	17	402920	23	600	12
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	10003	G1_T3_R3	1	test	3	3	-18.1709648464	-64.1935520284	-16.0294816805	-52.6702321854	-51.5169382551	-9.28215605935	-0.884126520533	80.3265475006	-5.15182545791	-6.14312223924	4.61176925519	29.660572571	-0.226213691635	-0.799157364854	-0.199553972868	-0.655701431523	-0.641343862746	-0.115555272176	-0.0110066540645	1.0	-0.0641360249906	-0.0764768613913	0.0574127657505	0.369249936589													235	59	24	20	17	402920	23	600	12
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	10004	G1_T4_R1	1	test	4	1	-18.1709648464	-64.1935520284	-16.0294816805	-52.6702321854	-51.5169382551	-9.28215605935	-0.884126520533	80.3265475006	-5.15182545791	-6.14312223924	4.61176925519	29.660572571	-0.226213691635	-0.799157364854	-0.199553972868	-0.655701431523	-0.641343862746	-0.115555272176	-0.0110066540645	1.0	-0.0641360249906	-0.0764768613913	0.0574127657505	0.369249936589													231	46	29	17	19	383840	23	600	12
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	10004	G1_T4_R2	1	test	4	2	-18.1709648464	-64.1935520284	-16.0294816805	-52.6702321854	-51.5169382551	-9.28215605935	-0.884126520533	80.3265475006	-5.15182545791	-6.14312223924	4.61176925519	29.660572571	-0.226213691635	-0.799157364854	-0.199553972868	-0.655701431523	-0.641343862746	-0.115555272176	-0.0110066540645	1.0	-0.0641360249906	-0.0764768613913	0.0574127657505	0.369249936589													231	46	29	17	19	383840	23	600	12
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	10004	G1_T4_R3	1	test	4	3	-18.1709648464	-64.1935520284	-16.0294816805	-52.6702321854	-51.5169382551	-9.28215605935	-0.884126520533	80.3265475006	-5.15182545791	-6.14312223924	4.61176925519	29.660572571	-0.226213691635	-0.799157364854	-0.199553972868	-0.655701431523	-0.641343862746	-0.115555272176	-0.0110066540645	1.0	-0.0641360249906	-0.0764768613913	0.0574127657505	0.369249936589													231	46	29	17	19	383840	23	600	12
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	10005	G1_T5_R1	1	test	5	1	-18.1709648464	-64.1935520284	-16.0294816805	-52.6702321854	-51.5169382551	-9.28215605935	-0.884126520533	80.3265475006	-5.15182545791	-6.14312223924	4.61176925519	29.660572571	-0.226213691635	-0.799157364854	-0.199553972868	-0.655701431523	-0.641343862746	-0.115555272176	-0.0110066540645	1.0	-0.0641360249906	-0.0764768613913	0.0574127657505	0.369249936589													226	37	30	23	15	334000	22	600	12
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	10005	G1_T5_R2	1	test	5	2	-18.1709648464	-64.1935520284	-16.0294816805	-52.6702321854	-51.5169382551	-9.28215605935	-0.884126520533	80.3265475006	-5.15182545791	-6.14312223924	4.61176925519	29.660572571	-0.226213691635	-0.799157364854	-0.199553972868	-0.655701431523	-0.641343862746	-0.115555272176	-0.0110066540645	1.0	-0.0641360249906	-0.0764768613913	0.0574127657505	0.369249936589													226	37	30	23	15	334000	22	600	12
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	10005	G1_T5_R3	1	test	5	3	-18.1709648464	-64.1935520284	-16.0294816805	-52.6702321854	-51.5169382551	-9.28215605935	-0.884126520533	80.3265475006	-5.15182545791	-6.14312223924	4.61176925519	29.660572571	-0.226213691635	-0.799157364854	-0.199553972868	-0.655701431523	-0.641343862746	-0.115555272176	-0.0110066540645	1.0	-0.0641360249906	-0.0764768613913	0.0574127657505	0.369249936589													226	37	30	23	15	334000	22	600	12
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	10006	G1_T6_R1	1	test	6	1	-18.1709648464	-64.1935520284	-16.0294816805	-52.6702321854	-51.5169382551	-9.28215605935	-0.884126520533	80.3265475006	-5.15182545791	-6.14312223924	4.61176925519	29.660572571	-0.226213691635	-0.799157364854	-0.199553972868	-0.655701431523	-0.641343862746	-0.115555272176	-0.0110066540645	1.0	-0.0641360249906	-0.0764768613913	0.0574127657505	0.369249936589													143	29	16	14	10	127820	14	399	12
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	10006	G1_T6_R2	1	test	6	2	-18.1709648464	-64.1935520284	-16.0294816805	-52.6702321854	-51.5169382551	-9.28215605935	-0.884126520533	80.3265475006	-5.15182545791	-6.14312223924	4.61176925519	29.660572571	-0.226213691635	-0.799157364854	-0.199553972868	-0.655701431523	-0.641343862746	-0.115555272176	-0.0110066540645	1.0	-0.0641360249906	-0.0764768613913	0.0574127657505	0.369249936589													143	29	16	14	10	127820	14	399	12
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	10006	G1_T6_R3	1	test	6	3	-18.1709648464	-64.1935520284	-16.0294816805	-52.6702321854	-51.5169382551	-9.28215605935	-0.884126520533	80.3265475006	-5.15182545791	-6.14312223924	4.61176925519	29.660572571	-0.226213691635	-0.799157364854	-0.199553972868	-0.655701431523	-0.641343862746	-0.115555272176	-0.0110066540645	1.0	-0.0641360249906	-0.0764768613913	0.0574127657505	0.369249936589													143	29	16	14	10	127820	14	399	12
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	10007	G1_T7_R1	1	test	7	1	-18.1709648464	-64.1935520284	-16.0294816805	-52.6702321854	-51.5169382551	-9.28215605935	-0.884126520533	80.3265475006	-5.15182545791	-6.14312223924	4.61176925519	29.660572571	-0.226213691635	-0.799157364854	-0.199553972868	-0.655701431523	-0.641343862746	-0.115555272176	-0.0110066540645	1.0	-0.0641360249906	-0.0764768613913	0.0574127657505	0.369249936589													229	59	20	18	19	394080	22	600	12
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	10007	G1_T7_R2	1	test	7	2	-18.1709648464	-64.1935520284	-16.0294816805	-52.6702321854	-51.5169382551	-9.28215605935	-0.884126520533	80.3265475006	-5.15182545791	-6.14312223924	4.61176925519	29.660572571	-0.226213691635	-0.799157364854	-0.199553972868	-0.655701431523	-0.641343862746	-0.115555272176	-0.0110066540645	1.0	-0.0641360249906	-0.0764768613913	0.0574127657505	0.369249936589													229	59	20	18	19	394080	22	600	12
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	10007	G1_T7_R3	1	test	7	3	-18.1709648464	-64.1935520284	-16.0294816805	-52.6702321854	-51.5169382551	-9.28215605935	-0.884126520533	80.3265475006	-5.15182545791	-6.14312223924	4.61176925519	29.660572571	-0.226213691635	-0.799157364854	-0.199553972868	-0.655701431523	-0.641343862746	-0.115555272176	-0.0110066540645	1.0	-0.0641360249906	-0.0764768613913	0.0574127657505	0.369249936589													229	59	20	18	19	394080	22	600	12
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	10008	G1_T8_R1	1	test	8	1	-18.1709648464	-64.1935520284	-16.0294816805	-52.6702321854	-51.5169382551	-9.28215605935	-0.884126520533	80.3265475006	-5.15182545791	-6.14312223924	4.61176925519	29.660572571	-0.226213691635	-0.799157364854	-0.199553972868	-0.655701431523	-0.641343862746	-0.115555272176	-0.0110066540645	1.0	-0.0641360249906	-0.0764768613913	0.0574127657505	0.369249936589													232	53	31	15	18	349360	23	600	12
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	10008	G1_T8_R2	1	test	8	2	-18.1709648464	-64.1935520284	-16.0294816805	-52.6702321854	-51.5169382551	-9.28215605935	-0.884126520533	80.3265475006	-5.15182545791	-6.14312223924	4.61176925519	29.660572571	-0.226213691635	-0.799157364854	-0.199553972868	-0.655701431523	-0.641343862746	-0.115555272176	-0.0110066540645	1.0	-0.0641360249906	-0.0764768613913	0.0574127657505	0.369249936589													232	53	31	15	18	349360	23	600	12
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	10008	G1_T8_R3	1	test	8	3	-18.1709648464	-64.1935520284	-16.0294816805	-52.6702321854	-51.5169382551	-9.28215605935	-0.884126520533	80.3265475006	-5.15182545791	-6.14312223924	4.61176925519	29.660572571	-0.226213691635	-0.799157364854	-0.199553972868	-0.655701431523	-0.641343862746	-0.115555272176	-0.0110066540645	1.0	-0.0641360249906	-0.0764768613913	0.0574127657505	0.369249936589													232	53	31	15	18	349360	23	600	12
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	10009	G1_T9_R1	1	test	9	1	-18.1709648464	-64.1935520284	-16.0294816805	-52.6702321854	-51.5169382551	-9.28215605935	-0.884126520533	80.3265475006	-5.15182545791	-6.14312223924	4.61176925519	29.660572571	-0.226213691635	-0.799157364854	-0.199553972868	-0.655701431523	-0.641343862746	-0.115555272176	-0.0110066540645	1.0	-0.0641360249906	-0.0764768613913	0.0574127657505	0.369249936589													122	24	12	10	11	114620	12	347	12
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	10009	G1_T9_R2	1	test	9	2	-18.1709648464	-64.1935520284	-16.0294816805	-52.6702321854	-51.5169382551	-9.28215605935	-0.884126520533	80.3265475006	-5.15182545791	-6.14312223924	4.61176925519	29.660572571	-0.226213691635	-0.799157364854	-0.199553972868	-0.655701431523	-0.641343862746	-0.115555272176	-0.0110066540645	1.0	-0.0641360249906	-0.0764768613913	0.0574127657505	0.369249936589													122	24	12	10	11	114620	12	347	12
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	10009	G1_T9_R3	1	test	9	3	-18.1709648464	-64.1935520284	-16.0294816805	-52.6702321854	-51.5169382551	-9.28215605935	-0.884126520533	80.3265475006	-5.15182545791	-6.14312223924	4.61176925519	29.660572571	-0.226213691635	-0.799157364854	-0.199553972868	-0.655701431523	-0.641343862746	-0.115555272176	-0.0110066540645	1.0	-0.0641360249906	-0.0764768613913	0.0574127657505	0.369249936589													122	24	12	10	11	114620	12	347	12
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	10010	G1_T10_R1	1	test	10	1	-18.1709648464	-64.1935520284	-16.0294816805	-52.6702321854	-51.5169382551	-9.28215605935	-0.884126520533	80.3265475006	-5.15182545791	-6.14312223924	4.61176925519	29.660572571	-0.226213691635	-0.799157364854	-0.199553972868	-0.655701431523	-0.641343862746	-0.115555272176	-0.0110066540645	1.0	-0.0641360249906	-0.0764768613913	0.0574127657505	0.369249936589													234	52	23	20	19	427100	23	600	12
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	10010	G1_T10_R2	1	test	10	2	-18.1709648464	-64.1935520284	-16.0294816805	-52.6702321854	-51.5169382551	-9.28215605935	-0.884126520533	80.3265475006	-5.15182545791	-6.14312223924	4.61176925519	29.660572571	-0.226213691635	-0.799157364854	-0.199553972868	-0.655701431523	-0.641343862746	-0.115555272176	-0.0110066540645	1.0	-0.0641360249906	-0.0764768613913	0.0574127657505	0.369249936589													234	52	23	20	19	427100	23	600	12
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	10010	G1_T10_R3	1	test	10	3	-18.1709648464	-64.1935520284	-16.0294816805	-52.6702321854	-51.5169382551	-9.28215605935	-0.884126520533	80.3265475006	-5.15182545791	-6.14312223924	4.61176925519	29.660572571	-0.226213691635	-0.799157364854	-0.199553972868	-0.655701431523	-0.641343862746	-0.115555272176	-0.0110066540645	1.0	-0.0641360249906	-0.0764768613913	0.0574127657505	0.369249936589													234	52	23	20	19	427100	23	600	12
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	NIL	G1	1	result	0	0	-18.1709648464	-64.1935520284	-16.0294816805	-52.6702321854	-51.5169382551	-9.28215605935	-0.884126520533	80.3265475006	-5.15182545791	-6.14312223924	4.61176925519	29.660572571	-0.226213691635	-0.799157364854	-0.199553972868	-0.655701431523	-0.641343862746	-0.115555272176	-0.0110066540645	1.0	-0.0641360249906	-0.0764768613913	0.0574127657505	0.369249936589	21.6277146887	16.7683759302	40.88148144	43.953200164	32.3273330647	6.41343935037	19.2503808519	13.8049010969	7.4470331016	17.3547932677	28.8904023034	39.4370590075	211.6	43.4	23.0	17.4	17.5	340530.0	20.7	554.6	12.0
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	34895	G2_1	2	search	1	1	-15.1622145592	-62.9904919602	-12.8075107832	-0.0	-50.1354868774	-0.0	1.6586046731	80.3227057826	-0.0	-2.69182080045	13.3753963795	16.8374442151	-0.188766232555	-0.784217754451	-0.159450689047	-0.0	-0.624175771831	-0.0	0.0206492629567	1.0	-0.0	-0.0335125762289	0.166520739673	0.209622472886													0	0	0	0	0	0	0	44	9
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	32909	G2_2	2	search	2	1	-28.5887725012	-66.2077676106	-20.4687937143	-0.0	-42.0380312152	-0.0	1.74512278375	79.2789061405	-0.0	-2.50910693994	4.60141168555	36.574901591	-0.360610077673	-0.835124635717	-0.258187135908	-0.0	-0.530254934909	-0.0	0.0220124478087	1.0	-0.0	-0.0316491114988	0.0580408069379	0.461344680087													13	0	0	3	1	-1500.0	1	73	9
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	62298	G2_3	2	search	3	1	-15.7406248422	-63.7850324015	-31.8047867143	-0.0	-50.3153074582	-0.0	-11.7051060967	78.6853260469	-0.0	-7.09328550471	5.14154570615	27.053712552	-0.20004523884	-0.810634404228	-0.404202261237	-0.0	-0.639449691398	-0.0	-0.148758436734	1.0	-0.0	-0.090147500952	0.0653431327601	0.343821572728													91	28	8	9	5	2400.0	9	271	9
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	90458	G2_4	2	search	4	1	-26.850953806	-67.1338112243	-17.7818524938	-0.0	-56.3765736274	-0.0	2.94906487381	80.7051428019	-0.0	-10.3521036296	7.17736263668	27.1380585297	-0.332704371416	-0.831840560509	-0.2203310951	-0.0	-0.698549951963	-0.0	0.0365412261403	1.0	-0.0	-0.128270681027	0.088933150819	0.336261824061													1	1	0	0	0	-860.0	0	42	9
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	11969	G2_5	2	search	5	1	-25.0320137247	-67.267637276	-16.0325388778	-0.0	-41.3638616733	-0.0	-0.856443502092	85.2929212201	-0.0	-5.79337057438	2.60580323228	24.6358911952	-0.293482898307	-0.788666120397	-0.187970333862	-0.0	-0.484962422223	-0.0	-0.0100412025974	1.0	-0.0	-0.0679232284638	0.0305512250607	0.288838637988													21	3	3	0	3	-2600.0	2	93	9
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	44147	G2_6	2	search	6	1	-15.7513197982	-66.6548049817	-11.4847319426	-0.0	-46.7787037982	-0.0	-0.0135747163726	79.5743228332	-0.0	-4.65983455382	-4.39708639225	23.9086748998	-0.197944754506	-0.837642126361	-0.144327108717	-0.0	-0.587861789239	-0.0	-0.000170591666875	1.0	-0.0	-0.0585595250818	-0.0552576036553	0.300457158145													2	0	1	0	0	-800.0	0	46	9
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	14798	G2_7	2	search	7	1	-25.2048718711	-62.0215206527	-25.166277683	-0.0	-40.3569959531	-0.0	-2.72806451185	80.0417451321	-0.0	-4.43446190271	4.77322378789	32.6700763169	-0.314896580896	-0.774864672808	-0.314414405151	-0.0	-0.504199351058	-0.0	-0.0340830213953	1.0	-0.0	-0.055401864307	0.0596341793899	0.408162968749													44	1	6	9	1	-2260.0	4	152	9
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	99120	G2_8	2	search	8	1	-16.1707959646	-62.1462699562	-12.5036583424	-0.0	-44.4867541874	-0.0	-3.71756105988	82.8055791661	-0.0	-4.16018425872	2.8953943165	28.8604605976	-0.19528630954	-0.750508245725	-0.151000191875	-0.0	-0.537243439819	-0.0	-0.0448950553491	1.0	-0.0	-0.0502403859814	0.0349661743286	0.348532802841													1	1	0	0	0	-860.0	0	44	9
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	90800	G2_9	2	search	9	1	-17.4243950504	-64.2759202934	-7.42530626422	-0.0	-45.2628504452	-0.0	2.67623899389	74.8313847021	-0.0	-11.9786670817	-3.15010327444	28.7513964132	-0.232848758843	-0.858943350432	-0.0992271664327	-0.0	-0.604864531445	-0.0	0.0357635904313	1.0	-0.0	-0.160075443337	-0.0420960174261	0.384215747545													10	0	1	0	2	-200.0	1	66	9
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	17528	G2_10	2	search	10	1	-13.2381362432	-62.1776791714	-22.4320412998	-0.0	-56.1105799591	-0.0	-0.0755132027861	78.3610236078	-0.0	-7.92996508196	5.97608810466	37.4855255461	-0.168937765661	-0.793477117944	-0.28626529194	-0.0	-0.716052156745	-0.0	-0.000963657687323	1.0	-0.0	-0.101197824082	0.0762635278295	0.478369523779													12	1	2	1	1	-2760.0	1	72	9
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	66512	G2_11	2	search	11	1	-20.8506511455	-62.7522465477	-18.3242438728	-0.0	-56.3775582379	-0.0	3.30943726583	77.7028273228	-0.0	-7.62681715374	7.68827647837	31.693202695	-0.268338384379	-0.80759283426	-0.235824673363	-0.0	-0.725553498893	-0.0	0.0425909504179	1.0	-0.0	-0.0981536633416	0.0989446168596	0.407877084876													7	0	0	1	1	-300.0	0	60	9
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	67709	G2_12	2	search	12	1	-19.9990882288	-61.6858321801	-18.118958908	-0.0	-57.4926780599	-0.0	-5.23916028688	76.9768121698	-0.0	-2.3194939643	7.54388244806	32.5746288212	-0.259806656902	-0.801356024513	-0.235382037749	-0.0	-0.746883073477	-0.0	-0.068061538783	1.0	-0.0	-0.0301323723199	0.0980020117151	0.423174562612													11	0	2	1	1	-1900.0	1	71	9
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	57414	G2_13	2	search	13	1	-12.795174834	-64.0582008481	-11.4723827925	-0.0	-58.374717731	-0.0	-7.05608562942	85.0532525639	-0.0	-8.44368475942	6.79452172207	20.9365918039	-0.150437219604	-0.753154040759	-0.134884703955	-0.0	-0.686331397934	-0.0	-0.0829607971091	1.0	-0.0	-0.0992752717256	0.0798855013448	0.246158626188													3	0	0	1	0	-600.0	0	49	9
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	95239	G2_14	2	search	14	1	-16.2579333837	-61.8964879971	-12.6867527082	-0.0	-52.988442508	-0.0	-1.92074173323	78.5087838637	-0.0	-7.22151138046	-5.1767353062	31.0558989101	-0.207084259666	-0.78840207364	-0.16159660211	-0.0	-0.67493648354	-0.0	-0.0244653099781	1.0	-0.0	-0.091983482931	-0.0659382944359	0.39557228353													2	0	1	0	0	-800.0	0	48	9
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	46977	G2_15	2	search	15	1	-10.0899284313	-63.5423602554	-15.0758689502	-0.0	-61.4788233873	-0.0	-5.92761086247	77.3356908051	-0.0	-5.81833564271	-4.52327258827	36.2354824183	-0.130469235177	-0.82164340415	-0.194940638575	-0.0	-0.794960551167	-0.0	-0.0766478038892	1.0	-0.0	-0.0752348053291	-0.0584888108088	0.468547989177													6	0	1	0	1	-500.0	0	57	9
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	35117	G2_16	2	search	16	1	-21.1199829701	-59.61360164	-15.3693363808	-0.0	-54.3889750124	-0.0	1.61788919259	74.2407204993	-0.0	-4.51091448632	-0.247694440581	25.4975705428	-0.284479768354	-0.802977142989	-0.207020302031	-0.0	-0.732603006094	-0.0	0.0217924769818	1.0	-0.0	-0.0607606507047	-0.00333636902922	0.343444545949													6	0	0	2	0	-1200.0	0	58	9
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	14689	G2_17	2	search	17	1	-22.4010620821	-65.8872020704	-14.814105607	-0.0	-49.2719835491	-0.0	-2.28081067947	79.2066031234	0.0	-10.5038983789	9.49154706702	25.3359397638	-0.282818113626	-0.831839764265	-0.187031194658	-0.0	-0.622069140781	-0.0	-0.0287957138614	1.0	0.0	-0.132613923141	0.119832775207	0.319871560763													8	0	1	2	0	-2000.0	0	61	9
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	98218	G2_18	2	search	18	1	-18.3720736344	-66.7092337467	-13.496829458	-0.0	-47.7610456821	-0.0	0.678143306817	81.9735742831	-0.0	-6.91898350854	1.64110550226	25.5545852355	-0.224121905078	-0.813789496556	-0.164648541631	-0.0	-0.58263954085	-0.0	0.00827270632942	1.0	-0.0	-0.0844050484446	0.0200199334556	0.311741746764													0	0	0	0	0	0	0	42	9
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	5865	G2_19	2	search	19	1	-20.0567660698	-62.4988330425	-17.4075626902	-0.0	-47.737595951	-0.0	4.88751884539	74.8923142297	-0.0	-14.6363720283	13.0374820329	25.5194087384	-0.267808069174	-0.834515980516	-0.232434567809	-0.0	-0.637416488488	-0.0	0.0652606198067	1.0	-0.0	-0.195432230649	0.174083043994	0.340748032704													7	1	0	2	0	-2060.0	0	56	9
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	42712	G2_20	2	search	20	1	-21.2270252311	-66.233957222	-9.00000264809	-0.0	-51.5441488204	-0.0	3.02722350747	72.4127392794	-0.0	-3.32914898703	5.15621389631	27.6165542764	-0.293139376336	-0.914672720312	-0.124287559588	-0.0	-0.711810509219	-0.0	0.0418051234851	1.0	-0.0	-0.0459746312618	0.0712058948137	0.381377013923													0	0	0	0	0	0	0	40	9
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	38099	G2_21	2	search	21	1	-10.9698689136	-61.4093285065	-9.43319224467	-0.0	-41.9469933906	-0.0	6.88067034925	78.538703823	-0.0	-3.43254712708	13.1114052703	21.0723686833	-0.139674687506	-0.781898930301	-0.120108835332	-0.0	-0.534093273109	-0.0	0.0876086568064	1.0	-0.0	-0.0437051664974	0.166941961505	0.268305531636													3	0	0	1	0	-600.0	0	47	9
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	88484	G2_22	2	search	22	1	-22.9117633576	-65.7174104799	-14.1861818511	-0.0	-43.1751837156	-0.0	-3.21512939377	75.8392809487	-0.0	-5.80786311649	4.16818909546	20.6180136043	-0.302109448705	-0.86653525268	-0.187055859096	-0.0	-0.569298431835	-0.0	-0.0423939857228	1.0	-0.0	-0.0765811996613	0.0549608203469	0.271864571319													6	0	1	0	1	-500.0	0	57	9
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	5230	G2_23	2	search	23	1	-26.2704269649	-58.1806891835	-10.8370084504	-0.0	-48.4932027272	-0.0	-0.535842854663	78.4103230108	-0.0	-2.30889178871	1.81666738148	34.785305823	-0.335037861804	-0.742002927032	-0.138208950484	-0.0	-0.618454316539	-0.0	-0.0068338304714	1.0	-0.0	-0.0294462731444	0.0231687271743	0.443631711837													38	0	1	4	6	9200.0	3	138	9
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	12218	G2_24	2	search	24	1	-18.560073922	-67.4412239238	-8.91169080233	-0.0	-50.4307386584	-0.0	-5.21054651608	79.4742895957	-0.0	-2.25799153246	3.04659502991	27.0311811949	-0.233535575045	-0.848591717735	-0.112133003612	-0.0	-0.63455412958	-0.0	-0.0655626686642	1.0	-0.0	-0.0284115975612	0.03833434744	0.340124854621													0	0	0	0	0	0	0	41	9
2017-07-05_13-25-30	score	80	200	10	600	4	0	100	1499261130.36	22508	G2_25	2	search	25	1	-18.1990603626	-65.8837518033	-14.4114125148	-0.0	-50.5688263837	-0.0	-8.47371163116	74.8345032331	-0.0	4.77425669214	-0.83685521669	39.2052326196	-0.243190768648	-0.880392719359	-0.192577112056	-0.0	-0.675742126946	-0.0	-0.113232683656	1.0	-0.0	0.0637975330345	-0.0111827456659	0.523892468391													6	1	1	1	0	-2260.0	0	58	9
