session	optimize	depth	controllers	survivors	episodes	noise	initial_value	variance	session_seed	game_seed	name	generation	type	game_num	repetition	landing_height	eroded_cells	row_trans	col_trans	pits	cuml_wells	landing_height_norm	eroded_cells_norm	row_trans_norm	col_trans_norm	pits_norm	cuml_wells_norm	landing_height_var	eroded_cells_var	row_trans_var	col_trans_var	pits_var	cuml_wells_var	lines	l1	l2	l3	l4	score	level	eps
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	49207	G1_17	1	search	17	1	-6.06967094887	0.754246876505	-1.93713081397	7.19902126112	4.31233087022	16.2003688122	-0.374662516591	0.0465573892328	-0.119573253945	0.444373911766	0.266187203527	1.0							1	1	0	0	0	40	0	39
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	28751	G1_18	1	search	18	1	5.77512401697	-2.38541939274	16.7988198022	-5.99331603224	-5.83354983241	2.06443309762	0.34378153257	-0.141999224995	1.0	-0.35677006497	-0.347259504007	0.122891555593							0	0	0	0	0	0	0	32
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	48010	G1_19	1	search	19	1	2.42915235491	16.8253065618	6.57910824897	0.0036011583269	9.41451638974	2.31978450946	0.144374923927	1.0	0.391024569139	0.000214032256332	0.559545013647	0.137874724656							0	0	0	0	0	0	0	31
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	32492	G1_20	1	search	20	1	-5.76477770056	-5.3329105845	-8.95364691635	2.90054049515	6.68627620117	-0.532258646139	-0.643846887689	-0.595613232722	-1.0	0.323950734517	0.746765677006	-0.059446016926							1	1	0	0	0	40	0	36
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	24739	G1_21	1	search	21	1	8.24217502702	-13.0107914525	-2.89096807546	4.89132847432	14.664014923	-10.5175564216	0.562068101424	-0.88725983442	-0.197147104026	0.333559976582	1.0	-0.717235796391							0	0	0	0	0	0	0	25
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	69079	G1_22	1	search	22	1	-13.4149806259	-7.75550467046	-8.0495266387	-7.76494841473	-12.2218619609	10.4487067587	-1.0	-0.57812268886	-0.600040124035	-0.578826658887	-0.911060723958	0.778883477365							0	0	0	0	0	0	0	33
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	57602	G1_23	1	search	23	1	3.92039147982	-2.10508161891	1.17067497754	6.27515552251	-3.46436886735	-12.4795301803	0.31414575895	-0.168682761971	0.0938076162026	0.502835878583	-0.277604109875	-1.0							0	0	0	0	0	0	0	30
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	39432	G1_24	1	search	24	1	1.60834726674	4.02556789005	8.64320761184	-3.87910900776	11.5241296092	-2.45908400018	0.139563448284	0.349316436603	0.750009580326	-0.336607547754	1.0	-0.21338565979							0	0	0	0	0	0	0	25
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	65187	G1_25	1	search	25	1	-2.74101432559	6.04406182305	3.17386702032	-15.7269658714	8.96960894439	-0.563890389033	-0.174287548406	0.384312007317	0.201810511085	-1.0	0.570333083809	-0.0358550017622							0	0	0	0	0	0	0	28
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	17959	G1_26	1	search	26	1	-12.2364053394	-1.89032048487	-9.00879503607	2.35834494977	-6.82038642326	-6.40117952218	-1.0	-0.154483316991	-0.736228883092	0.192731842756	-0.557384806575	-0.523125815519							32	30	1	0	0	2740	3	122
