session	optimize	depth	controllers	survivors	episodes	noise	initial_value	variance	session_seed	game_seed	name	generation	type	game_num	repetition	landing_height	eroded_cells	row_trans	col_trans	pits	cuml_wells	landing_height_norm	eroded_cells_norm	row_trans_norm	col_trans_norm	pits_norm	cuml_wells_norm	landing_height_var	eroded_cells_var	row_trans_var	col_trans_var	pits_var	cuml_wells_var	lines	l1	l2	l3	l4	score	level	eps
level	level	80	100	10	-1	4	0	100	1511052196.27	32214	G1_18	1	search	18	1	-40.6964807352	-105.810686933	2.11325223741	-30.80767101	-90.8291367374	19.0114703048	-0.384615977033	-1.0	0.019972011322	-0.291158406613	-0.858411748099	0.179674386925							0	0	0	0	0	0	0	17
level	level	80	100	10	-1	4	0	100	1511052196.27	66253	G1_19	1	search	19	1	37.7994402875	147.922714248	-59.1344670141	-28.7119883818	-144.391064497	-78.9514516525	0.255535064237	1.0	-0.399765967753	-0.194101281387	-0.97612503415	-0.533734471097							0	0	0	0	0	0	0	12
level	level	80	100	10	-1	4	0	100	1511052196.27	12821	G1_20	1	search	20	1	121.520684023	-28.216105657	-110.178994934	-52.1797026658	-210.248393254	-86.1054954194	0.5779862673	-0.134203668434	-0.524042030615	-0.248181219644	-1.0	-0.409541752433							0	0	0	0	0	0	0	13
level	level	80	100	10	-1	4	0	100	1511052196.27	14154	G1_21	1	search	21	1	33.3027123187	117.572658868	41.7070419426	-111.538777801	88.8451219232	-105.980135996	0.283252183282	1.0	0.354734190279	-0.948679555902	0.755661416341	-0.901401201748							0	0	0	0	0	0	0	15
level	level	80	100	10	-1	4	0	100	1511052196.27	14320	G1_22	1	search	22	1	68.7308886784	-26.6668507622	33.368828057	-89.5726156659	8.37207084541	-8.66315615194	0.767320326278	-0.297712091625	0.372533813029	-1.0	0.093466856842	-0.0967165699866							0	0	0	0	0	0	0	20
level	level	80	100	10	-1	4	0	100	1511052196.27	63711	G1_23	1	search	23	1	-2.45358344995	175.069156232	17.8232636564	17.3096213451	-77.2455321534	47.7281272188	-0.0140149384549	1.0	0.101806988963	0.0988730494718	-0.441228676803	0.272624420235							0	0	0	0	0	0	0	7
level	level	80	100	10	-1	4	0	100	1511052196.27	31087	G1_24	1	search	24	1	130.314527185	27.757052208	79.8570726861	-12.633086516	185.774122716	-50.2067560015	0.701467595594	0.149412909625	0.42986112123	-0.0680024016872	1.0	-0.27025699418							0	0	0	0	0	0	0	16
level	level	80	100	10	-1	4	0	100	1511052196.27	21110	G1_25	1	search	25	1	33.1583129062	-102.125924064	-29.0285111519	-2.62052321794	141.839861358	-31.0486947649	0.233772880126	-0.720008628651	-0.204656934052	-0.0184752240509	1.0	-0.218899641241							0	0	0	0	0	0	0	13
level	level	80	100	10	-1	4	0	100	1511052196.27	69053	G1_26	1	search	26	1	-128.643464271	35.659894186	89.3764858791	257.280898696	-47.6385317266	-48.942807308	-0.500011718411	0.138602960293	0.347388734773	1.0	-0.185161556758	-0.190231018144							0	0	0	0	0	0	0	28
level	level	80	100	10	-1	4	0	100	1511052196.27	88216	G1_27	1	search	27	1	36.2407038299	-28.9443839293	-41.6735574916	31.9326896075	15.8135028717	-46.0826880864	0.786427730994	-0.628096691646	-0.904321323736	0.692943292448	0.343154957498	-1.0							0	0	0	0	0	0	0	18
level	level	80	100	10	-1	4	0	100	1511052196.27	63354	G1_28	1	search	28	1	68.8840508397	-69.1105793317	14.2309433524	60.1459611514	77.7473790414	128.124197525	0.537634983634	-0.539403021962	0.111071473049	0.469434832086	0.606812612629	1.0							0	0	0	0	0	0	0	7
level	level	80	100	10	-1	4	0	100	1511052196.27	16732	G1_29	1	search	29	1	20.4778842604	276.647988389	-75.6451213996	30.6101784225	-71.0266668067	-41.5574225965	0.0740214464586	1.0	-0.273434561517	0.110646669079	-0.256740225079	-0.150217693028							20	20	0	0	0	1200	2	88
level	level	80	100	10	-1	4	0	100	1511052196.27	5243	G1_30	1	search	30	1	-39.7438467239	-111.977515503	-104.056085659	-86.7999129176	1.16506361311	25.8907946154	-0.354927027497	-1.0	-0.929258746199	-0.775154838252	0.0104044424265	0.231214226348							27	20	2	1	0	2320	2	104
level	level	80	100	10	-1	4	0	100	1511052196.27	78728	G1_31	1	search	31	1	60.1348828647	-29.5527387163	-34.3153920565	-75.8862921556	-166.358585003	128.945275182	0.361477484697	-0.177644806944	-0.206273647109	-0.456160961902	-1.0	0.775104423855							0	0	0	0	0	0	0	9
level	level	80	100	10	-1	4	0	100	1511052196.27	56242	G1_32	1	search	32	1	-154.017642703	119.356033166	100.233777949	-82.113908396	-144.075953747	-21.6979593045	-1.0	0.774950395758	0.650794131046	-0.533146118555	-0.935450973142	-0.140879700038							1	1	0	0	0	40	0	36
level	level	80	100	10	-1	4	0	100	1511052196.27	1255	G1_33	1	search	33	1	-291.835479703	-83.7218518517	-95.5726896573	134.591866388	-8.06843705408	-65.0302296098	-1.0	-0.286880306455	-0.32748824699	0.461190896067	-0.0276472108953	-0.222831814953							0	0	0	0	0	0	0	33
level	level	80	100	10	-1	4	0	100	1511052196.27	16782	G1_34	1	search	34	1	105.154293587	-31.4325868844	44.6532254351	-92.2023496165	-60.1854570692	135.622323496	0.775346498101	-0.231765583086	0.329246869425	-0.679846409058	-0.443772496429	1.0							0	0	0	0	0	0	0	8
level	level	80	100	10	-1	4	0	100	1511052196.27	16345	G1_35	1	search	35	1	-128.584273429	-150.774294945	-55.4587055819	57.3745756584	217.871975608	-76.3222400365	-0.590182711983	-0.692031614093	-0.254547219427	0.263340778447	1.0	-0.350307742993							0	0	0	0	0	0	0	20
level	level	80	100	10	-1	4	0	100	1511052196.27	60161	G1_36	1	search	36	1	66.1781949393	-158.423208179	175.923341501	-68.7858274279	133.674822654	-90.849935532	0.376176318472	-0.900524096613	1.0	-0.390998868262	0.759846996498	-0.516417746257							0	0	0	0	0	0	0	17
level	level	80	100	10	-1	4	0	100	1511052196.27	5848	G1_37	1	search	37	1	94.1818438874	27.9692764115	-0.878757907256	70.1820604086	-72.0126010974	129.291253825	0.728447138543	0.21632767557	-0.00679673126572	0.542821407731	-0.556979679345	1.0							0	0	0	0	0	0	0	14
level	level	80	100	10	-1	4	0	100	1511052196.27	84221	G1_38	1	search	38	1	53.8109859816	72.4686439749	-96.1981518439	12.5122147255	59.2892054146	-11.2828853108	0.559376505164	0.753326780045	-1.0	0.130067100934	0.616323747163	-0.117287963381							0	0	0	0	0	0	0	16
level	level	80	100	10	-1	4	0	100	1511052196.27	65400	G1_39	1	search	39	1	-110.094428804	91.7066798414	15.194043077	54.4194882064	92.4401553182	-85.2118037962	-1.0	0.832982021321	0.138009191219	0.494298292816	0.839644261044	-0.773988336394							0	0	0	0	0	0	0	23
level	level	80	100	10	-1	4	0	100	1511052196.27	52796	G1_40	1	search	40	1	-116.846993694	119.12102154	77.4590590556	8.61822069306	83.1398293336	146.853253757	-0.79567180641	0.811156841897	0.527458922931	0.0586859362838	0.566142235235	1.0							0	0	0	0	0	0	0	16
level	level	80	100	10	-1	4	0	100	1511052196.27	67237	G1_41	1	search	41	1	-64.0659270943	-37.2669530611	41.6752116396	84.4840939418	-6.1025323474	29.6300766457	-0.758319396055	-0.441112064086	0.493290626615	1.0	-0.072232914655	0.350717812825							0	0	0	0	0	0	0	15
level	level	80	100	10	-1	4	0	100	1511052196.27	33427	G1_42	1	search	42	1	9.52587330344	50.8771346103	118.592942444	137.849715379	-19.026390867	102.218944041	0.0691033222466	0.369076820147	0.860306037761	1.0	-0.138022706936	0.74152452009							0	0	0	0	0	0	0	22
level	level	80	100	10	-1	4	0	100	1511052196.27	21602	G1_43	1	search	43	1	-63.950151751	-154.578060783	65.9040186718	33.0588182128	-1.32526562798	185.744922815	-0.344290173759	-0.832206116001	0.354809260317	0.177979660018	-0.00713486865692	1.0							0	0	0	0	0	0	0	7
level	level	80	100	10	-1	4	0	100	1511052196.27	39182	G1_44	1	search	44	1	2.19132495159	204.083572268	-56.4914671313	-299.914314866	12.0716240458	-57.9124679981	0.00730650336769	0.680472928942	-0.188358688903	-1.0	0.0402502429774	-0.193096711719							12	6	3	0	0	620	1	60
level	level	80	100	10	-1	4	0	100	1511052196.27	56922	G1_45	1	search	45	1	66.2166803526	52.4089218146	130.061779532	10.6494844136	-30.1895889512	-303.185911605	0.218402893466	0.172860676597	0.428983585824	0.0351252614516	-0.0995745112014	-1.0							0	0	0	0	0	0	0	14
level	level	80	100	10	-1	4	0	100	1511052196.27	95927	G1_46	1	search	46	1	-41.8384481966	-129.919015516	-131.288887848	-84.9094214787	155.518330062	-0.120087879884	-0.269025832388	-0.83539358649	-0.844202016544	-0.545976936897	1.0	-0.000772178301014							0	0	0	0	0	0	0	16
level	level	80	100	10	-1	4	0	100	1511052196.27	39714	G1_47	1	search	47	1	-115.424672231	-13.9971932219	-142.524743586	-48.6719366415	34.1369159243	-134.873570347	-0.80985707693	-0.0982088644383	-1.0	-0.34149815265	0.239515715415	-0.94631687771							5	3	1	0	0	220	0	51
level	level	80	100	10	-1	4	0	100	1511052196.27	6525	G1_48	1	search	48	1	-70.6854198888	-22.5208309218	-91.7070571335	146.846447856	-113.510329186	117.92676802	-0.481356007727	-0.153363130335	-0.624509877307	1.0	-0.772986550532	0.803061767864							0	0	0	0	0	0	0	7
