session	optimize	depth	controllers	survivors	episodes	noise	initial_value	variance	session_seed	game_seed	name	generation	type	game_num	repetition	landing_height	eroded_cells	row_trans	col_trans	pits	cuml_wells	landing_height_norm	eroded_cells_norm	row_trans_norm	col_trans_norm	pits_norm	cuml_wells_norm	landing_height_var	eroded_cells_var	row_trans_var	col_trans_var	pits_var	cuml_wells_var	lines	l1	l2	l3	l4	score	level	eps
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	99643	G8_35	8	search	35	1	-46.3135666867	-84.2298912325	-132.918022951	-186.391685663	-177.678893236	-3.68853969673	-0.248474423749	-0.45189725568	-0.713111330467	-1.0	-0.953255466327	-0.019789185787							196	136	20	4	2	110720	19	500
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	94759	G8_36	8	search	36	1	-170.500018621	-70.2686404221	-84.5588631528	-137.890800779	-156.15222393	17.7032221643	-1.0	-0.412132743389	-0.495946357289	-0.808743611259	-0.915848720682	0.1038312037							18	4	2	2	1	2700	1	84
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	3727	G8_37	8	search	37	1	-186.034268818	-109.647645421	-99.6041520117	-175.312769199	-103.636789518	21.414735147	-1.0	-0.589394879328	-0.535407549612	-0.942368147077	-0.557084402656	0.115111776357							30	16	2	2	1	4040	3	117
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	56797	G8_38	8	search	38	1	-82.9238742896	-54.4173216604	-65.2417734802	-143.267082298	-23.6663667352	3.17869257924	-0.578806191622	-0.379831296817	-0.455385650589	-1.0	-0.165190540323	0.0221871802529							195	110	21	9	4	142600	19	500
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	30919	G8_39	8	search	39	1	-110.347124206	-125.396941353	-24.8612628077	-164.691537278	-67.9679908574	15.165299365	-0.670023038404	-0.761404887133	-0.150956528907	-1.0	-0.412698745673	0.0920830518413							10	0	2	2	0	800	1	68
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	80416	G8_40	8	search	40	1	-216.225036898	29.5747745535	-70.3279626036	-179.668753189	-104.622738722	6.19997824056	-1.0	0.136777752372	-0.32525355811	-0.830934084999	-0.483860427187	0.0286737295991							106	68	14	2	1	40240	10	307
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	26236	G8_41	8	search	41	1	-186.453101533	-72.7610596648	-55.9315034586	-119.269674647	-159.274305456	1.06151315013	-1.0	-0.390237861782	-0.299976256757	-0.639676538856	-0.85423253433	0.00569319116394							199	112	29	7	2	127800	19	500
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	7680	G8_42	8	search	42	1	-193.12327978	-327.578779638	-104.91082824	-149.776578729	-71.4260511792	-0.15610569904	-0.589547589113	-1.0	-0.320261368445	-0.457223080489	-0.218042362995	-0.000476543991075							193	154	18	1	0	85200	19	500
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	51322	G8_43	8	search	43	1	-85.9664983844	185.729059001	-62.5416218181	-187.681877694	-144.384582479	-2.50584445814	-0.458043682431	0.989595059912	-0.333232076462	-1.0	-0.769304869777	-0.0133515525789							113	54	21	3	2	52420	11	325
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	21435	G8_44	8	search	44	1	-91.1817549782	-107.771378731	-56.2739548469	-149.474062683	-42.8278985263	38.6539942108	-0.610017238719	-0.721003877172	-0.376479730575	-1.0	-0.28652394775	0.25860001071							0	0	0	0	0	0	0	33
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	7237	G8_45	8	search	45	1	-149.248802375	-97.5752616589	-76.9521744629	-135.801002043	-142.649607252	-10.3363895129	-1.0	-0.653775843464	-0.515596596008	-0.9098967622	-0.95578393248	-0.069256096856							199	120	24	5	4	133960	19	500
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	64976	G8_46	8	search	46	1	-119.217967775	-16.8113819645	-53.6221347907	-138.462393012	-155.941893043	7.80131681754	-0.764502504419	-0.107805424421	-0.343859714309	-0.887910171601	-1.0	0.0500270752477							109	46	15	7	3	65160	10	311
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	52922	G8_47	8	search	47	1	-168.994104915	29.7059574508	-89.2954565992	-150.882884621	-197.466926264	-2.29873758472	-0.855809669562	0.1504351033	-0.452204621243	-0.764091929091	-1.0	-0.01164112709							199	116	22	9	3	134900	19	500
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	76367	G8_48	8	search	48	1	-119.158173784	-62.9068160273	-60.9980825179	-133.655759996	-157.974874638	-0.850938875598	-0.754285604323	-0.398207728739	-0.38612521553	-0.846057072696	-1.0	-0.00538654566144							197	107	31	8	1	107440	19	500
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	882	G8_49	8	search	49	1	-123.937465358	-120.024380173	-105.166340936	-148.204001609	-160.773672844	-12.940288615	-0.770881595013	-0.746542503196	-0.654126630781	-0.921817602268	-1.0	-0.0804876096072							196	134	28	2	0	89040	19	500
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	57184	G8_50	8	search	50	1	-90.5381555825	-18.6786523519	-93.3883080298	-111.927877496	-146.223741667	17.8048947962	-0.619175481014	-0.127740216048	-0.6386672025	-0.765456253681	-1.0	0.121764732547							124	45	12	9	7	74480	12	352
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	32654	G8_51	8	search	51	1	-80.3222623677	-73.1838990872	-81.2239462677	-133.477301463	-129.185006463	9.41770003412	-0.601767203019	-0.548287224009	-0.608522538122	-1.0	-0.967842509908	0.0705565660297							197	99	30	6	5	120520	19	500
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	29280	G8_52	8	search	52	1	-64.6090139816	-60.8486075761	-133.288325812	-161.943926865	-47.600870679	16.8409532279	-0.398959165882	-0.375738743367	-0.823052326769	-1.0	-0.293934274663	0.103992496378							191	101	31	8	1	109840	19	500
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	60321	G8_53	8	search	53	1	-95.9036230061	96.0757186234	-105.496134353	-154.699750079	-90.3204671632	23.6027216104	-0.619933923338	0.621046372564	-0.6819412074	-1.0	-0.583843652733	0.152571168333							109	37	9	14	3	67820	10	315
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	23131	G8_54	8	search	54	1	-149.39596655	-30.1017740687	-22.4102476649	-133.938939966	-87.232997278	3.88103277156	-1.0	-0.201489871272	-0.150005707534	-0.896536520091	-0.583904634728	0.0259781630067							193	87	22	14	5	157860	19	500
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	26524	G8_55	8	search	55	1	-132.57024604	181.583795027	-120.203250791	-120.711093263	-108.735916197	6.43251818289	-0.730077516116	1.0	-0.661971244588	-0.66476798354	-0.598819493671	0.0354245167194							196	152	19	2	0	87900	19	500
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	94157	G8_56	8	search	56	1	-91.804815732	-163.116522208	-67.0190989238	-167.465458635	-107.706307631	23.9083806903	-0.548201500658	-0.974030845155	-0.4001965508	-1.0	-0.64315536176	0.142766041936							39	14	6	3	1	6460	3	141
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	91618	G8_57	8	search	57	1	-113.180900366	-83.0994575513	-65.9270722966	-127.848505034	-140.393586695	5.72638378377	-0.806168593811	-0.591903515736	-0.469587492198	-0.910643484821	-1.0	0.0407880724369							195	85	30	10	5	156900	19	500
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	27587	G8_58	8	search	58	1	-113.574384735	-171.500233923	-140.75559658	-155.470211638	-80.1655307745	-4.16429264859	-0.66224040712	-1.0	-0.820731222111	-0.906530609789	-0.467436859651	-0.024281556668							193	142	24	1	0	84180	19	500
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	26025	G8_59	8	search	59	1	-178.88957983	-168.80840092	-77.7024252974	-134.881139873	-181.5699428	-5.05293466569	-0.985237848685	-0.929715559288	-0.427947622273	-0.742860507602	-1.0	-0.0278291361873							198	120	28	6	1	119060	19	500
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	44736	G8_60	8	search	60	1	-182.40984652	-70.4083991462	-55.1682210622	-144.358974613	-11.0098798611	-5.45821207915	-1.0	-0.385990123282	-0.302441025606	-0.791399024598	-0.0603579251402	-0.0299227930031							195	139	23	2	1	98520	19	500
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	78853	G8_61	8	search	61	1	-10.0976440231	-322.507357929	-84.1625183388	-152.76783691	-69.9521758707	-2.91237104193	-0.0313098097603	-1.0	-0.260963095165	-0.473687911775	-0.216901023034	-0.00903040185076							196	118	26	6	2	130580	19	500
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	38604	G8_62	8	search	62	1	-74.2652481038	-63.5365475464	-87.7652710228	-142.026888386	-135.64798579	13.9457055929	-0.522895692131	-0.447355766703	-0.6179482774	-1.0	-0.955086655288	0.0981906014514							28	16	3	2	0	3140	2	113
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	78708	G8_63	8	search	63	1	-178.160143428	-83.1718851734	-69.870879917	-156.809921552	-130.589468818	16.2906880865	-1.0	-0.466837776246	-0.392180195709	-0.88016274872	-0.732989243866	0.0914384540397							81	48	7	5	1	20940	8	243
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	97691	G8_64	8	search	64	1	-179.283696499	9.22649591488	-31.7002275569	-161.564131052	-113.322521028	8.19414597018	-1.0	0.0514631062112	-0.176816008237	-0.901164658064	-0.632084920387	0.0457049142236							87	37	13	8	0	26140	8	258
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	89969	G8_65	8	search	65	1	-228.673083264	-93.0919064602	-113.679425855	-167.152790589	-140.410531159	-0.774287754879	-1.0	-0.407096039165	-0.497126396483	-0.730968368481	-0.614022993676	-0.00338600303905							192	146	17	4	0	89680	19	500
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	80952	G8_66	8	search	66	1	-183.220870848	107.084770413	-86.1453744619	-141.393689848	-151.537616322	9.06085938142	-1.0	0.584457272346	-0.4701722793	-0.771711700715	-0.827076171077	0.0494532055191							191	100	31	7	2	108480	19	500
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	17776	G8_67	8	search	67	1	-145.500081969	-101.287129284	-117.305660503	-153.887225501	-130.046803491	-10.925904381	-0.945498117174	-0.658190625986	-0.762283289736	-1.0	-0.845078615637	-0.0709994240617							197	142	23	3	0	89180	19	500
