session	optimize	depth	controllers	survivors	episodes	noise	initial_value	variance	session_seed	game_seed	name	generation	type	game_num	repetition	landing_height	eroded_cells	row_trans	col_trans	pits	cuml_wells	mean_ht	max_ht	min_ht	all_ht	max_ht_diff	min_ht_diff	cleared	deep_wells	max_well	cuml_cleared	cuml_eroded	pit_depth	pit_rows	column_9	tetris	landing_height_norm	eroded_cells_norm	row_trans_norm	col_trans_norm	pits_norm	cuml_wells_norm	mean_ht_norm	max_ht_norm	min_ht_norm	all_ht_norm	max_ht_diff_norm	min_ht_diff_norm	cleared_norm	deep_wells_norm	max_well_norm	cuml_cleared_norm	cuml_eroded_norm	pit_depth_norm	pit_rows_norm	column_9_norm	tetris_norm	landing_height_var	eroded_cells_var	row_trans_var	col_trans_var	pits_var	cuml_wells_var	mean_ht_var	max_ht_var	min_ht_var	all_ht_var	max_ht_diff_var	min_ht_diff_var	cleared_var	deep_wells_var	max_well_var	cuml_cleared_var	cuml_eroded_var	pit_depth_var	pit_rows_var	column_9_var	tetris_var	lines	l1	l2	l3	l4	score	level	eps	norm_of_weights
2017-06-12_14-16-05	score	80	200	10	800	4	0	100	1497276965.46	NIL	G0	0	base	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0									
2017-06-12_14-16-05	score	80	200	10	800	4	0	100	1497276965.46	7036	G1_1	1	search	1	1	-9.93846852603	-3.63434881826	-0.0	8.82850405831	-1.10944902845	-19.7719218562	-0.0	15.4002781926	0.0	-0.0	12.4089682986	5.15179749118	13.7704381367	3.7406252285	6.54373147097	0.0	-7.86112821904	-7.17302228109	2.3483099714	-14.9585922935	-18.365452697	-0.502655664852	-0.183813634542	-0.0	0.446517244126	-0.0561123514709	-1.0	-0.0	0.778896371563	0.0	-0.0	0.62760557061	0.260561291343	0.696464321318	0.189188752399	0.330960820024	0.0	-0.397590496069	-0.362788318367	0.118769939942	-0.756557324182	-0.92886532885																						1	1	0	0	0	40	0	41	16
2017-06-12_14-16-05	score	80	200	10	800	4	0	100	1497276965.46	20738	G1_2	1	search	2	1	8.71662490856	4.70421539525	0.0	7.11764653915	8.14794236164	-1.5443135717	0.0	5.85482722009	0.0	0.0	1.30666010798	-21.1238445883	20.4565455331	-10.9641216873	5.37468281176	0.0	-16.8080470083	15.9309390786	11.3874300713	10.3041284945	-6.10562584794	0.412643866608	0.222696932634	0.0	0.336948442761	0.385722510293	-0.0731075995774	0.0	0.277166743753	0.0	0.0	0.0618571161378	-1.0	0.968410151266	-0.519040065907	0.25443677117	0.0	-0.795690715201	0.75416854219	0.539079428639	0.487796075731	-0.289039517518																						0	0	0	0	0	0	0	29	16
2017-06-12_14-16-05	score	80	200	10	800	4	0	100	1497276965.46	13167	G1_3	1	search	3	1	-11.4367927456	-10.9250695305	0.0	1.64242630225	-0.964142278332	-8.17216255502	0.0	1.63598591328	0.0	0.0	2.83833167098	-11.012119977	2.39263722588	17.6987711427	1.47795415457	-0.0	6.44028373442	-0.769956107866	-18.1118900007	-13.1401499598	-4.94523995125	-0.631452197709	-0.603198756735	0.0	0.0906822149532	-0.0532325603951	-0.451204294787	0.0	0.0903266259466	0.0	0.0	0.156710960086	-0.608005016407	0.132103122633	0.977190737246	0.0816013212596	-0.0	0.355583196131	-0.0425110856922	-1.0	-0.725498551466	-0.273038316325																						18	14	2	0	0	1060	1	84	16
2017-06-12_14-16-05	score	80	200	10	800	4	0	100	1497276965.46	59485	G1_4	1	search	4	1	25.424378159	-8.24350009666	0.0	4.03359613265	10.1639007099	-10.916856616	0.0	12.7799986481	0.0	-0.0	10.5214003973	-11.2294821578	-12.5336065087	7.18288629052	-1.67490819	-0.0	23.2648631709	-15.6696147564	1.49770902718	8.5798679291	1.986456081	1.0	-0.324236055848	0.0	0.158650729132	0.399769884098	-0.42938539333	0.0	0.502667108244	0.0	-0.0	0.413831179331	-0.441681683918	-0.492975931618	0.282519644949	-0.0658780395544	-0.0	0.915061246551	-0.616322438975	0.0589083838281	0.337466186014	0.0781319436242																						4	4	0	0	0	160	0	46	16
2017-06-12_14-16-05	score	80	200	10	800	4	0	100	1497276965.46	24065	G1_5	1	search	5	1	-13.2060054401	12.3391768586	-0.0	-20.0113239922	-0.471204810126	-21.6870317928	-0.0	-2.7242597398	0.0	0.0	7.26434552159	7.35480684772	-2.24108207872	-5.2836022808	8.34535211754	-0.0	1.75402087687	0.303711769586	9.79373145182	-4.48500777544	-5.34387523175	-0.608935587234	0.56896568311	-0.0	-0.922732266146	-0.0217274920158	-1.0	-0.0	-0.125616993871	0.0	0.0	0.334962644542	0.339133862023	-0.103337427645	-0.24362957233	0.384808405192	-0.0	0.0808787893903	0.0140043032393	0.451593908534	-0.206805975953	-0.24640878857																						22	12	5	0	0	1580	2	97	16
2017-06-12_14-16-05	score	80	200	10	800	4	0	100	1497276965.46	85749	G1_6	1	search	6	1	-1.12219828539	0.79675023025	0.0	-10.4738230486	-2.93773993534	-6.44458437775	0.0	-1.3464335922	-0.0	0.0	4.58887654529	-2.44438951368	14.4678191738	29.7770569897	5.81947741334	-0.0	-2.30851303859	-5.12082077455	3.83856229995	-16.6162536544	-9.83943889491	-0.037686675543	0.026757185256	0.0	-0.351741377673	-0.098657833659	-0.21642784846	0.0	-0.0452171479762	-0.0	0.0	0.154107793355	-0.0820896945768	0.485871359913	1.0	0.195434942256	-0.0	-0.0775265681692	-0.171972024513	0.12891006325	-0.558022025487	-0.330436916527																						3	3	0	0	0	120	0	47	16
2017-06-12_14-16-05	score	80	200	10	800	4	0	100	1497276965.46	98180	G1_7	1	search	7	1	9.39806988348	0.354227072319	0.0	-1.15510518387	5.51878531631	-7.9813816418	0.0	-12.7411051042	-0.0	0.0	-20.6787634736	-8.69601170632	4.90167624154	16.1141607531	-17.3616430793	-0.0	15.436877125	-3.58018779713	10.0915321064	7.07869658334	2.19152685861	0.454479296864	0.0171299929404	0.0	-0.0558594901165	0.26688178543	-0.385969966338	0.0	-0.616144438251	-0.0	0.0	-1.0	-0.420528612237	0.237039136688	0.779261331255	-0.839588068286	-0.0	0.746508713865	-0.173133553256	0.488014291534	0.342317208299	0.105979589225																						7	7	0	0	0	280	0	51	16
2017-06-12_14-16-05	score	80	200	10	800	4	0	100	1497276965.46	43531	G1_8	1	search	8	1	8.58998792876	-3.27683009625	-0.0	2.75545213957	15.8368173181	-1.72420140207	0.0	-3.83815647374	0.0	-0.0	-17.5632330853	8.94712520463	-2.79149081175	9.8872882651	11.0721104726	0.0	8.39163082836	-8.37632696262	4.99361333713	-4.60585676311	-1.05082453633	0.489089217632	-0.186573285246	-0.0	0.156887523282	0.901702849423	-0.0981710709921	0.0	-0.218533595443	0.0	-0.0	-1.0	0.509423587399	-0.15893946167	0.562953769223	0.630414139519	0.0	0.477795334584	-0.476923976465	0.284321987465	-0.262244242888	-0.0598309281229																						1	1	0	0	0	40	0	30	16
2017-06-12_14-16-05	score	80	200	10	800	4	0	100	1497276965.46	79570	G1_9	1	search	9	1	-0.638477308533	-1.90069495787	-0.0	0.925578696495	9.04169378884	2.2995575916	-0.0	-6.22619949001	0.0	0.0	-14.1106028876	5.40402791253	-4.77564376725	-5.50093676165	-17.2601115993	0.0	4.29422148113	2.00303406918	11.3234023932	-1.63103554778	3.12198609349	-0.0369914936447	-0.110120664454	-0.0	0.0536253019669	0.523849091984	0.133229589992	-0.0	-0.360727649655	0.0	0.0	-0.817526746941	0.31309345142	-0.27668672591	-0.318708064545	-1.0	0.0	0.248794537418	0.116049890967	0.656044564258	-0.0944973929279	0.180878673671																						0	0	0	0	0	0	0	31	16
2017-06-12_14-16-05	score	80	200	10	800	4	0	100	1497276965.46	29216	G1_10	1	search	10	1	10.9919403331	-10.4897805071	-0.0	-4.63885045586	2.4869956169	1.19213843303	0.0	-3.64912718074	0.0	0.0	0.645797630354	-1.78376910017	-16.2473078685	-11.5715789568	-11.9241511882	-0.0	10.9107033355	5.88913731096	-14.5074878684	-1.57917461194	1.39299703461	0.676539179418	-0.645631915889	-0.0	-0.285515021529	0.153071243374	0.0733745210395	0.0	-0.224598881876	0.0	0.0	0.0397479776701	-0.109788594801	-1.0	-0.712215158995	-0.733915506789	-0.0	0.671539151213	0.362468499929	-0.892916413343	-0.0971960785581	0.0857370984711																						1	1	0	0	0	40	0	32	16
2017-06-12_14-16-05	score	80	200	10	800	4	0	100	1497276965.46	92077	G1_11	1	search	11	1	-25.0198391883	-5.55628409743	-0.0	3.82362679642	6.0347998602	-4.8622720626	0.0	-17.5967302509	0.0	-0.0	-15.6094539311	-9.96469903997	-3.77717213919	15.8056578933	-16.6402297161	-0.0	2.88866355212	-4.98814997348	0.787003164841	-10.2967694951	4.04479191707	-1.0	-0.222075132282	-0.0	0.152823795854	0.241200585455	-0.194336663238	0.0	-0.703311085192	0.0	-0.0	-0.623883063901	-0.398271905945	-0.150967082992	0.631724999283	-0.665081401638	-0.0	0.115454920808	-0.199367787136	0.0314551647961	-0.411544191695	0.161663385869																						15	15	0	0	0	800	1	77	16
2017-06-12_14-16-05	score	80	200	10	800	4	0	100	1497276965.46	77920	G1_12	1	search	12	1	23.4516984652	16.5230210327	0.0	5.57646801263	5.99087926	11.4168629936	-0.0	6.98084154055	-0.0	0.0	13.0843036759	3.37196862347	26.7974163277	6.24988584174	10.0243412607	-0.0	-7.31848764459	-2.21974004227	-12.3118724194	21.1936877326	1.33791846915	0.875147744783	0.616590078336	0.0	0.208097226406	0.223561823526	0.426043423516	-0.0	0.260504276053	-0.0	0.0	0.488267358162	0.125831855662	1.0	0.233227180013	0.374078647662	-0.0	-0.273104225985	-0.0828341066588	-0.459442517476	0.790885489611	0.049927144199																						0	0	0	0	0	0	0	34	16
2017-06-12_14-16-05	score	80	200	10	800	4	0	100	1497276965.46	60527	G1_13	1	search	13	1	21.2009652228	-5.34540667989	0.0	-3.01096794376	5.14124990088	-6.01677775523	-0.0	-7.6076446063	0.0	-0.0	9.96717496302	1.53272324946	3.49895253759	-19.137906281	-12.5199609336	-0.0	-19.7256563712	-5.548809751	5.06111762159	11.0857863171	17.3965591305	1.0	-0.252130345186	0.0	-0.142020323703	0.24250074687	-0.283797350357	-0.0	-0.358834823149	0.0	-0.0	0.470128357756	0.0722949749389	0.165037416968	-0.90269032942	-0.590537308184	-0.0	-0.930413128076	-0.261724392861	0.23872109446	0.522890642035	0.820555052458																						2	2	0	0	0	80	0	41	16
2017-06-12_14-16-05	score	80	200	10	800	4	0	100	1497276965.46	38964	G1_14	1	search	14	1	-0.929063494543	-7.14961431748	-0.0	-1.45516652433	2.188327182	-12.6081049166	0.0	-13.2689490866	-0.0	-0.0	9.44146811027	3.71782006327	4.67456926516	-1.60862320405	3.6806281175	-0.0	-0.606821489526	-12.7886488092	7.97765496186	-8.52945880086	16.603180662	-0.0559569586971	-0.430617148788	-0.0	-0.0876438408972	0.131801684662	-0.759378890907	0.0	-0.799181154304	-0.0	-0.0	0.568654181537	0.223922159191	0.281546612081	-0.0968864482535	0.221682109737	-0.0	-0.0365485084984	-0.770252945475	0.480489559456	-0.51372438658	1.0																						29	23	3	0	0	2360	2	114	16
2017-06-12_14-16-05	score	80	200	10	800	4	0	100	1497276965.46	64725	G1_15	1	search	15	1	-3.51394203898	3.45879779928	0.0	3.11047294645	-2.77946081212	4.86264379763	0.0	1.06371517116	-0.0	0.0	-6.89919412437	15.8239956501	-1.64932143774	5.20340788487	17.8148778532	0.0	3.17133307858	-13.7375444719	5.38716979478	-12.2295581679	-23.5376491124	-0.149290272032	0.146947462033	0.0	0.132148836598	-0.118085744199	0.206590036856	0.0	0.0451920736042	-0.0	0.0	-0.293113135107	0.672284456894	-0.0700716299177	0.221067442208	0.756867339135	0.0	0.13473448701	-0.583641314659	0.228874590196	-0.519574325776	-1.0																						0	0	0	0	0	0	0	34	16
2017-06-12_14-16-05	score	80	200	10	800	4	0	100	1497276965.46	74153	G1_16	1	search	16	1	-10.6675066877	-18.153565225	-0.0	7.55826913401	-11.8418089725	16.679877998	0.0	-4.00895263686	-0.0	-0.0	-14.1171958537	-13.5426109945	10.1184734831	9.40561123642	-5.79155083272	0.0	-1.15865926379	-19.4622217838	9.87579703314	-12.663580335	-13.91395083	-0.54811350966	-0.932759138534	-0.0	0.388355924518	-0.608451034214	0.857038738088	0.0	-0.205986381277	-0.0	-0.0	-0.725364041707	-0.695840955104	0.519903307831	0.483275308488	-0.297579120054	0.0	-0.0595337611842	-1.0	0.50743420473	-0.650674957652	-0.714920988189																						0	0	0	0	0	0	0	34	16
