session	optimize	depth	controllers	survivors	episodes	noise	initial_value	variance	session_seed	game_seed	name	generation	type	game_num	repetition	landing_height	eroded_cells	row_trans	col_trans	pits	cuml_wells	deep_wells	max_well	cuml_cleared	pit_depth	pit_rows	tetris	landing_height_norm	eroded_cells_norm	row_trans_norm	col_trans_norm	pits_norm	cuml_wells_norm	deep_wells_norm	max_well_norm	cuml_cleared_norm	pit_depth_norm	pit_rows_norm	tetris_norm	landing_height_var	eroded_cells_var	row_trans_var	col_trans_var	pits_var	cuml_wells_var	deep_wells_var	max_well_var	cuml_cleared_var	pit_depth_var	pit_rows_var	tetris_var	lines	l1	l2	l3	l4	score	level	eps	norm_of_weights
2017-06-27_13-14-16	score	80	200	10	600	4	0	100	1498569257.0	87702	G1_10	1	search	10	1	-13.6263911998	-63.7562991072	-13.6965321419	-66.5624825289	-56.5535484538	-8.65160392869	-2.87803657753	73.5336048486	-5.71461018472	0.868954382943	4.97923047219	28.1114247241	-0.185308352934	-0.867036224302	-0.186262215352	-0.905198142618	-0.769084401211	-0.117655104037	-0.0391390655125	1.0	-0.077714266783	0.0118171057265	0.067713672986	0.382293575597													74	8	9	4	9	34360.0	7	226	12
2017-06-27_13-14-16	score	80	200	10	600	4	0	100	1498569257.0	70459	G1_11	1	search	11	1	-18.8439060121	-63.3157901753	-21.2621914924	-45.3411634074	-49.9645088098	-9.10976553503	-5.46525440975	80.009719681	-4.0299870429	0.695235756467	8.28349551535	16.0900337626	-0.235520210384	-0.791351231171	-0.265745106684	-0.566695691325	-0.624480488233	-0.113858235866	-0.0683073810475	1.0	-0.0503687184378	0.00868939122944	0.103531115324	0.201100989064													230	63	27	19	14	251980.0	23	600	12
2017-06-27_13-14-16	score	80	200	10	600	4	0	100	1498569257.0	81323	G1_12	1	search	12	1	-26.4970989834	-69.4202959561	-17.0379497692	-46.6146737515	-54.3716279105	-8.65669961147	-4.45075163615	78.2938257279	-0.78645635236	-8.17123440762	10.7706628327	21.3893046445	-0.338431526842	-0.886663735111	-0.217615496635	-0.595381223464	-0.694456138846	-0.110566823514	-0.0568467768022	1.0	-0.0100449345149	-0.104366268114	0.137567205748	0.273192738324													229	52	28	27	10	246900.0	22	600	12
2017-06-27_13-14-16	score	80	200	10	600	4	0	100	1498569257.0	78031	G1_13	1	search	13	1	-15.6342785591	-67.9676425274	-15.5678242988	-55.6156451975	-74.9038875469	-10.7301681886	2.7803532789	78.8443137959	-5.20432188625	-12.3413488154	-6.09878398421	32.3585631703	-0.198293038602	-0.862048754757	-0.197450184411	-0.705385620343	-0.950022695876	-0.136093114037	0.0352638401559	1.0	-0.0660075741128	-0.156528076931	-0.0773522362056	0.410410866839													12	3	1	1	1	-1060.0	1	71	12
2017-06-27_13-14-16	score	80	200	10	600	4	0	100	1498569257.0	97697	G1_14	1	search	14	1	-20.648618207	-72.8964998609	-16.378023985	-50.3020336083	-58.863978612	-9.06514090736	0.374391026814	80.2999116631	-3.15917707301	-9.94081389081	5.93993936858	31.0223362531	-0.257143722569	-0.907802989457	-0.203960672506	-0.626427010522	-0.733051598599	-0.11289104458	0.00466240894989	1.0	-0.0393422235166	-0.123796075051	0.0739719290539	0.386330888921													86	20	13	8	4	19240.0	8	258	12
2017-06-27_13-14-16	score	80	200	10	600	4	0	100	1498569257.0	33129	G1_15	1	search	15	1	-9.31503093455	-67.7695130998	-14.4899662927	-54.4728872766	-53.9136338133	-9.54171967456	-11.372478597	79.8272600494	-7.12071751658	-4.67039826554	1.36728315876	30.6386939407	-0.116689849167	-0.848952012857	-0.181516518089	-0.682384529332	-0.67537873378	-0.119529590126	-0.142463596897	1.0	-0.0892015774082	-0.0585063080287	0.0171280231579	0.383812420992													236	56	33	10	21	314540.0	23	600	12
2017-06-27_13-14-16	score	80	200	10	600	4	0	100	1498569257.0	68700	G1_16	1	search	16	1	-18.1473034272	-62.737575494	-14.9372845175	-46.7607597561	-54.0812423081	-4.74057554029	-3.0970712174	84.336778404	-8.06767663229	-0.913711831721	10.4126596677	29.8424090625	-0.215176626029	-0.743893431563	-0.17711471555	-0.554452762377	-0.64125335745	-0.0562100619682	-0.0367226644888	1.0	-0.0956602420078	-0.0108340850696	0.123465229106	0.353848103131													28	1	0	5	3	5620.0	2	112	12
2017-06-27_13-14-16	score	80	200	10	600	4	0	100	1498569257.0	79214	G1_17	1	search	17	1	-13.9219251551	-56.493415872	-15.4126373172	-47.7220770235	-37.9792466172	-7.27882920781	-1.22622171713	79.0444679736	-3.89933792986	-7.24421218089	2.18409312958	29.3026943957	-0.176127760893	-0.714704233203	-0.194986919544	-0.603737089349	-0.480479502119	-0.0920852451083	-0.0155130618064	1.0	-0.04933094029	-0.0916473014065	0.0276311952698	0.370711513999													61	10	3	7	6	18760.0	6	196	12
2017-06-27_13-14-16	score	80	200	10	600	4	0	100	1498569257.0	55288	G1_18	1	search	18	1	-25.3995599449	-57.4860165039	-16.6212717507	-55.8600892053	-49.0143098501	-9.18990190042	-0.722693780046	80.0818140416	-5.62552927383	-3.59030071006	1.75348611242	29.7328162943	-0.317170137177	-0.717841087791	-0.207553636861	-0.697537760275	-0.612052941566	-0.114756415179	-0.00902444317346	1.0	-0.0702472757536	-0.0448329093569	0.0218961837141	0.371280504196													236	38	23	24	20	388060.0	23	600	12
2017-06-27_13-14-16	score	80	200	10	600	4	0	100	1498569257.0	10963	G1_19	1	search	19	1	-21.5125356858	-59.7162920874	-17.4314747594	-52.6779794102	-53.1790886756	-13.6433796814	4.22810113066	82.63374397	-3.31701127244	-7.3765836244	5.89678321089	30.9559545826	-0.260335967515	-0.722662307411	-0.210948626093	-0.637487506669	-0.643551727427	-0.165106638352	0.0511667622394	1.0	-0.0401411229006	-0.0892684183241	0.0713604748809	0.374616386665													138	33	24	11	6	75260.0	13	388	12
2017-06-27_13-14-16	score	80	200	10	600	4	0	100	1498569257.0	4137	G1_20	1	search	20	1	-12.3730425228	-61.4472269031	-20.2207412343	-45.4386211495	-49.0472133047	-10.2841393297	-6.36552378815	84.4811122715	-3.3246977368	-5.74991965576	8.30722909475	21.5887857918	-0.146459275809	-0.727348696661	-0.239352213656	-0.537855384804	-0.580570165165	-0.12173300106	-0.0753484846139	1.0	-0.0393543319614	-0.0680615998199	0.0983323830782	0.255545709702													221	45	26	24	13	231460.0	22	596	12
2017-06-27_13-14-16	score	80	200	10	600	4	0	100	1498569257.0	12894	G1_21	1	search	21	1	-15.7821094624	-55.5502018759	-10.382721519	-63.0938222837	-53.348842944	-13.6810871426	-0.687157619213	83.3596657807	-4.64338185622	4.31600062605	2.15494517446	25.9031841886	-0.189325488708	-0.666391849772	-0.124553300709	-0.756886699255	-0.639983887224	-0.164121185162	-0.00824328663962	1.0	-0.0557029807249	0.0517756469587	0.0258511733976	0.310740019721													111	25	17	8	7	52520.0	11	321	12
2017-06-27_13-14-16	score	80	200	10	600	4	0	100	1498569257.0	10662	G1_22	1	search	22	1	-21.402493717	-63.0211667946	-17.5874557277	-49.8584693933	-39.4405502744	-6.1788697489	-2.89154076511	82.4671676112	-5.87074781288	-5.03786334622	-6.91526022034	42.8778273884	-0.259527449977	-0.764197057085	-0.213266154727	-0.604585689523	-0.478257607443	-0.0749252087574	-0.0350629329086	1.0	-0.0711889104833	-0.0610893218738	-0.0838547075236	0.519938160003													231	33	15	24	24	400640.0	23	600	12
2017-06-27_13-14-16	score	80	200	10	600	4	0	100	1498569257.0	13644	G1_23	1	search	23	1	-18.908747533	-57.9358148496	-14.9427300032	-59.6859223068	-59.9457638332	-9.06561030134	6.22043071615	83.4956226398	-11.2568810182	-9.55913362421	11.5253688067	31.1128425501	-0.226463938291	-0.693878469528	-0.178964232265	-0.714838939094	-0.717950976805	-0.108575875174	0.0745000817944	1.0	-0.13482001406	-0.114486643994	0.138035605249	0.372628427293													32	6	3	4	2	1160.0	3	120	12
2017-06-27_13-14-16	score	80	200	10	600	4	0	100	1498569257.0	64415	G1_24	1	search	24	1	-14.4513345596	-60.3482459697	-20.7161434205	-57.4770365074	-56.7194131606	-8.15427208895	-0.223358799862	83.1199212392	-5.09268692403	-11.1862087254	1.20309008974	29.0691567536	-0.173861263872	-0.726038295873	-0.249231990498	-0.691495319659	-0.682380496938	-0.0981025001874	-0.00268718733767	1.0	-0.0612691500197	-0.134579154536	0.0144741485771	0.349725508882													33	14	1	3	2	-2520.0	3	123	12
2017-06-27_13-14-16	score	80	200	10	600	4	0	100	1498569257.0	94467	G1_25	1	search	25	1	-22.5752599316	-60.2532276077	-12.9284632503	-35.0690109625	-51.5686008508	-8.3848127045	-10.4979066827	80.0614717144	-4.31206836208	-4.85822162248	4.53057264418	25.05300705	-0.281974081267	-0.752587059886	-0.16148170866	-0.438026059371	-0.64411257683	-0.10472968489	-0.131123079027	1.0	-0.0538594691023	-0.0606811431073	0.056588675516	0.31292213987													115	20	12	9	11	80720.0	11	332	12
2017-06-27_13-14-16	score	80	200	10	600	4	0	100	1498569257.0	96491	G1_26	1	search	26	1	-15.2970855334	-65.3804619071	-17.2779885365	-43.3418971471	-52.5908047722	-12.9045860334	-4.39937267572	77.0823862701	-6.25144188721	-6.13786641869	-2.64094752906	30.296345254	-0.198451115405	-0.848189386328	-0.224149632264	-0.562280168588	-0.682267471429	-0.167412902712	-0.0570736440398	1.0	-0.0811007830674	-0.079627353481	-0.0342613618604	0.39303849712													238	77	39	13	11	197600.0	23	600	12
2017-06-27_13-14-16	score	80	200	10	600	4	0	100	1498569257.0	19873	G1_27	1	search	27	1	-19.3518611716	-66.897443309	-14.5777782372	-52.8144347842	-47.8887264265	-7.72787136281	0.598835544402	81.0962832306	-4.54051558588	-2.58449463225	5.85749436914	36.2552144741	-0.238628213288	-0.824913801768	-0.179758894692	-0.651255922963	-0.590516908036	-0.0952925467723	0.00738425388374	1.0	-0.0559891946339	-0.0318694584917	0.072228888129	0.447063823763													82	13	7	9	7	33820.0	8	249	12
2017-06-27_13-14-16	score	80	200	10	600	4	0	100	1498569257.0	90681	G1_28	1	search	28	1	-22.9515810209	-67.2557276681	-18.437653092	-49.3838423571	-46.4875049141	-4.27148270229	0.0466991761504	79.1665080872	-3.61624467941	-6.71385304834	6.30983896409	28.5695095405	-0.289915288364	-0.849547735439	-0.232897137154	-0.623797152991	-0.587211764637	-0.0539556790554	0.000589885511926	1.0	-0.0456789716609	-0.0848067346982	0.0797033886746	0.360878738128													90	14	5	10	9	41420.0	9	266	12
2017-06-27_13-14-16	score	80	200	10	600	4	0	100	1498569257.0	45334	G1_29	1	search	29	1	-13.9630800716	-61.9875053064	-14.2932524776	-51.6648490564	-54.708154209	-9.07958144691	5.25896700389	81.3081401884	-5.36375072985	-2.89308861368	4.27256695918	25.7463296093	-0.171730407795	-0.762377606508	-0.175791162416	-0.635420376565	-0.672849656655	-0.111668787724	0.0646794649553	1.0	-0.0659681886392	-0.0355817831643	0.0525478377599	0.316651316211													156	21	13	15	16	170860.0	15	433	12
2017-06-27_13-14-16	score	80	200	10	600	4	0	100	1498569257.0	60194	G1_30	1	search	30	1	-27.7942794399	-63.3405692412	-16.3758158158	-58.2790624204	-58.7296371878	-7.31004607254	2.38654434202	77.7768603163	-5.76643212012	0.565373361572	6.31441874027	23.2016388453	-0.357359236756	-0.814388353858	-0.210548686965	-0.749311069942	-0.755104242431	-0.0939874153162	0.0306845034925	1.0	-0.0741407161033	0.00726917182401	0.0811863414721	0.298310304002													16	1	2	1	2	200.0	1	82	12
2017-06-27_13-14-16	score	80	200	10	600	4	0	100	1498569257.0	34297	G1_31	1	search	31	1	-24.0762509652	-64.3782491924	-14.3632450527	-45.1277719014	-61.3854104644	-5.89495115357	-0.16565768716	73.8666050269	-3.57979025223	-1.21377485104	-1.34126519638	35.6300703235	-0.325942297693	-0.871547422126	-0.194448425611	-0.610936049991	-0.831030618533	-0.0798053619958	-0.00224266009111	1.0	-0.0484629048664	-0.0164319837171	-0.018157937486	0.482356950215													128	13	12	13	13	127500.0	12	364	12
2017-06-27_13-14-16	score	80	200	10	600	4	0	100	1498569257.0	88008	G1_32	1	search	32	1	-16.9998472959	-56.3221523903	-15.5726061278	-55.5123407627	-50.7301320537	-11.2055718974	1.74797233209	75.4780377419	-6.50114012239	0.411355289961	3.89895013033	22.096017452	-0.225229057411	-0.746205837821	-0.206319700321	-0.735476735002	-0.672117791764	-0.148461356875	0.0231586880685	1.0	-0.0861328714535	0.00544999979156	0.0516567500557	0.292747640413													86	21	4	7	9	51540.0	8	259	12
2017-06-27_13-14-16	score	80	200	10	600	4	0	100	1498569257.0	16293	G1_33	1	search	33	1	-21.7697912861	-74.2791161084	-14.1134591439	-56.2769099648	-60.2199527456	-6.24921918231	-8.90823990435	77.7431912143	-4.5643112641	-7.16690501572	5.37531570619	25.9237034107	-0.280021837875	-0.955442077283	-0.181539488198	-0.723882170076	-0.774600988267	-0.0803828487705	-0.114585467424	1.0	-0.0587101094361	-0.0921869157129	0.0691419482817	0.333453039499													226	45	20	19	21	349780.0	22	600	12
2017-06-27_13-14-16	score	80	200	10	600	4	0	100	1498569257.0	23729	G1_34	1	search	34	1	-27.2586788407	-66.7266949792	-11.9663638673	-48.0578336098	-52.1085898866	-9.16729557943	-1.2615507335	86.9862640504	-6.32696005669	-10.4562254802	6.18434083374	28.6158731859	-0.313367623478	-0.767094617841	-0.137566131825	-0.552476119471	-0.599043888773	-0.105387852663	-0.0145028729222	1.0	-0.0727351625657	-0.120205478352	0.0710956022914	0.328970021857													229	45	20	20	21	343560.0	22	600	12
2017-06-27_13-14-16	score	80	200	10	600	4	0	100	1498569257.0	3704	G1_35	1	search	35	1	-13.6219607225	-66.1882049301	-14.496763212	-60.1277748494	-59.5242197286	-7.12845245664	2.80526183926	80.0196977335	-9.69425435701	-9.18779637752	3.90370048387	28.7948572346	-0.170232594078	-0.827148899644	-0.181164933418	-0.751412171658	-0.743869589795	-0.0890837213654	0.035057141163	1.0	-0.121148350114	-0.114819183748	0.0487842443104	0.359847113276													109	11	10	10	12	83860.0	10	312	12
2017-06-27_13-14-16	score	80	200	10	600	4	0	100	1498569257.0	9632	G1_36	1	search	36	1	-13.2731101969	-67.128533422	-14.861753158	-43.084526843	-59.3198117027	-8.43916924327	8.61789623219	81.0840664449	-4.41164083671	-5.11078006533	0.534264693655	25.3323278326	-0.163695665238	-0.827888096456	-0.183288207038	-0.531356266798	-0.731584074449	-0.104079255189	0.106283473561	1.0	-0.0544082337028	-0.0630306333834	0.00658902195067	0.312420540104													64	10	3	4	9	28920.0	6	202	12
2017-06-27_13-14-16	score	80	200	10	600	4	0	100	1498569257.0	2522	G1_37	1	search	37	1	-18.4306548382	-68.5107909692	-14.577883456	-49.5828256763	-54.4905999037	-9.5919294364	-3.52907672274	85.2390313947	-6.31082468458	-7.58058905867	1.52844390013	23.2113036356	-0.216223184809	-0.80374905543	-0.171023570042	-0.581691566235	-0.639268173419	-0.112529779837	-0.0414021213638	1.0	-0.074036794897	-0.0889333083053	0.0179312678139	0.272308392715													202	38	19	14	21	291160.0	20	546	12
2017-06-27_13-14-16	score	80	200	10	600	4	0	100	1498569257.0	19797	G1_38	1	search	38	1	-12.5818663631	-69.2226566296	-22.7880272634	-42.3617126735	-50.0396724755	-4.60769369606	-5.60712533883	78.1933910034	-7.54608697925	-12.3879019813	1.55293367212	27.9158913807	-0.160907030654	-0.885275030809	-0.291431628313	-0.541755666686	-0.639947594463	-0.0589268944208	-0.0717084304296	1.0	-0.0965054320118	-0.158426458072	0.0198601653182	0.357010880619													64	15	5	9	3	13200.0	6	203	12
2017-06-27_13-14-16	score	80	200	10	600	4	0	100	1498569257.0	89129	G1_39	1	search	39	1	-21.8684031558	-63.8148815017	-13.0040824833	-61.25393037	-49.6850912937	-8.54669849169	-5.89366467026	84.1238080419	-3.74046531583	-0.578006470829	15.8212712603	32.1107286454	-0.259954983789	-0.758582890944	-0.154582665549	-0.728140247045	-0.590618666108	-0.101596666754	-0.0700594137075	1.0	-0.0444638135493	-0.0068709023555	0.188071268152	0.381707977716													83	19	9	6	7	36740.0	8	250	12
2017-06-27_13-14-16	score	80	200	10	600	4	0	100	1498569257.0	69950	G1_40	1	search	40	1	-22.2468808033	-51.7326030282	-15.4547015656	-56.1583126748	-56.8094385463	-8.29457076539	2.4063764191	82.0381178175	-0.699402313439	-6.95963656079	-1.68178782891	30.467221778	-0.271177367243	-0.630592271062	-0.188384399554	-0.684539262587	-0.69247613253	-0.101106302607	0.0293324186746	1.0	-0.00852533349186	-0.0848341813043	-0.0205000781789	0.371378849107													33	4	6	3	2	820.0	3	125	12
2017-06-27_13-14-16	score	80	200	10	600	4	0	100	1498569257.0	67591	G1_41	1	search	41	1	-11.7119791973	-74.6309686971	-20.5875338118	-43.0264159618	-49.3428223222	-11.5693442412	-3.80437975055	79.4883542912	-3.20955125571	-3.81168820334	7.24393269253	20.2518639959	-0.147342076732	-0.938891858595	-0.259000629657	-0.541292071593	-0.620755364257	-0.145547663484	-0.0478608443272	1.0	-0.0403776287021	-0.0479527880195	0.091131999865	0.254777749225													231	78	27	17	12	258200.0	23	600	12
2017-06-27_13-14-16	score	80	200	10	600	4	0	100	1498569257.0	70842	G1_42	1	search	42	1	-17.910942932	-58.632580453	-21.4082008624	-52.1557349797	-48.4924148399	-7.35064114105	-0.872110791274	78.2306754695	-3.55417062526	-3.10652511611	4.43788089184	34.5275989716	-0.22895038071	-0.749483244279	-0.273654812948	-0.666691609994	-0.619864452773	-0.0939611104843	-0.0111479389132	1.0	-0.0454319306835	-0.0397098081727	0.0567281423202	0.441356268041													68	12	4	4	9	35940.0	6	213	12
2017-06-27_13-14-16	score	80	200	10	600	4	0	100	1498569257.0	56663	G1_43	1	search	43	1	-20.6657147958	-73.5500486728	-16.4890058616	-52.242482377	-50.408422758	-12.1193703108	4.55483865509	78.9370343566	-5.03215621092	-2.13398670641	4.15197835113	29.4863318081	-0.261799989881	-0.931755914981	-0.208888083977	-0.661824741743	-0.638590278554	-0.153532121007	0.0577021760726	1.0	-0.0637489899632	-0.0270340369866	0.0525986108418	0.373542432249													233	39	21	20	23	404960.0	23	600	12
2017-06-27_13-14-16	score	80	200	10	600	4	0	100	1498569257.0	33557	G1_44	1	search	44	1	-13.7877685527	-57.8282127024	-21.6689356025	-68.6039545174	-53.7384627915	-14.0428139986	2.27111158791	74.1137746618	-11.3105179642	1.07182469849	5.22960727351	27.6950356456	-0.186035168437	-0.780262683506	-0.292373930507	-0.925657272626	-0.725080634966	-0.189476437581	0.0306435827654	1.0	-0.152610199869	0.014461882469	0.070561879993	0.373682703007													231	64	36	9	17	267140.0	23	600	12
2017-06-27_13-14-16	score	80	200	10	600	4	0	100	1498569257.0	10661	G1_45	1	search	45	1	-13.3998894159	-69.8447811829	-11.8039206856	-54.8601507831	-59.9817551391	-6.26168335554	5.06808501473	80.5378697148	-5.10595143184	-5.69810453226	9.8391203029	30.1157182815	-0.166379983273	-0.867229061686	-0.146563607001	-0.681172111671	-0.744764610134	-0.0777483111699	0.0629279745376	1.0	-0.0633981436301	-0.0707506239294	0.122167625463	0.373932392155													3	0	0	1	0	-180.0	0	49	12
2017-06-27_13-14-16	score	80	200	10	600	4	0	100	1498569257.0	55359	G1_46	1	search	46	1	-13.4662089428	-63.9786593448	-22.3099582889	-48.4766282027	-54.744307288	-10.4015606481	-3.0967519142	75.0848320851	-1.92812027549	-5.54514456543	5.02975744169	26.4127014158	-0.179346594629	-0.852085002631	-0.297130028387	-0.645624780086	-0.729099416855	-0.138530783905	-0.0412433753689	1.0	-0.0256792247108	-0.0738517275919	0.0669876631806	0.351771465452													238	87	29	15	12	266620.0	23	600	12
2017-06-27_13-14-16	score	80	200	10	600	4	0	100	1498569257.0	82627	G1_47	1	search	47	1	-19.3739066076	-66.990885966	-18.5275452542	-47.36562324	-42.3392765683	-9.35686746285	4.1851089706	79.5115976741	-6.60639749985	-9.07362370474	9.42373067595	22.9306264586	-0.24366139248	-0.842529743152	-0.233016890569	-0.595707099663	-0.53249183524	-0.117679278703	0.0526352015684	1.0	-0.0830872186336	-0.114116983813	0.118520202733	0.28839348132													234	46	24	24	17	321500.0	23	600	12
2017-06-27_13-14-16	score	80	200	10	600	4	0	100	1498569257.0	45202	G1_48	1	search	48	1	-10.6491948804	-55.7776064696	-18.1568996697	-53.493330311	-47.6330660248	-12.5724066572	-2.20171385329	74.7672447119	-6.90969507843	-9.41340613397	5.15170582562	25.6767664455	-0.142431286875	-0.74601661041	-0.242845643699	-0.715464780295	-0.637084678034	-0.168153938341	-0.0294475724199	1.0	-0.0924160721056	-0.125902809048	0.0689032456053	0.343422665158													237	76	35	21	7	211100.0	23	600	12
2017-06-27_13-14-16	score	80	200	10	600	4	0	100	1498569257.0	842	G1_49	1	search	49	1	-17.6581547691	-66.400639783	-19.896964146	-61.5693033339	-48.1272028691	-6.9046066104	-1.71797792804	81.4138778899	-4.68440491243	-3.58263619017	6.0265512552	32.6201481756	-0.216893670057	-0.815593624871	-0.244392782431	-0.756250714616	-0.591142494578	-0.0848087179896	-0.0211017823075	1.0	-0.0575381622132	-0.0440052271557	0.0740236359132	0.400670610725													114	28	13	8	9	63360.0	11	328	12
2017-06-27_13-14-16	score	80	200	10	600	4	0	100	1498569257.0	3711	G1_50	1	search	50	1	-11.4360343863	-66.6794884703	-19.5309373326	-49.4987954343	-48.0113184665	-8.31180243808	5.45467816262	81.7652967824	-9.06505629552	-5.58806336053	4.73285451183	31.6259689109	-0.139864157978	-0.815498641774	-0.238865852643	-0.605376576397	-0.587184543515	-0.101654403092	0.0667114090852	1.0	-0.110866793765	-0.0683427270544	0.0578834138452	0.386789630264													44	3	8	3	4	8540.0	4	153	12
