session	optimize	depth	controllers	survivors	episodes	noise	initial_value	variance	session_seed	game_seed	name	generation	type	game_num	repetition	landing_height	eroded_cells	row_trans	col_trans	pits	cuml_wells	landing_height_norm	eroded_cells_norm	row_trans_norm	col_trans_norm	pits_norm	cuml_wells_norm	landing_height_var	eroded_cells_var	row_trans_var	col_trans_var	pits_var	cuml_wells_var	lines	l1	l2	l3	l4	score	level	eps
2017-11-19_00-37-50	score	80	100	10	-1	4	0	100	1511051870.12	71606	G1_40	1	search	40	1	156.531862345	-100.728208641	-96.9611818451	-79.6397997977	169.140187259	110.182409837	0.92545636186	-0.595530904121	-0.57325927928	-0.470850843247	1.0	0.651426557005							0	0	0	0	0	0	0	7
2017-11-19_00-37-50	score	80	100	10	-1	4	0	100	1511051870.12	85583	G1_41	1	search	41	1	26.2422482758	-12.1867848118	319.814799568	163.09875828	8.97623589759	-22.5572439508	0.0820545150231	-0.0381057562949	1.0	0.509978770528	0.0280669809831	-0.0705322079568							0	0	0	0	0	0	0	15
2017-11-19_00-37-50	score	80	100	10	-1	4	0	100	1511051870.12	28937	G1_42	1	search	42	1	169.457369988	137.66040451	159.645308236	-78.5361641525	4.99902881131	-23.6631958565	1.0	0.812360091035	0.942097167252	-0.463456762948	0.0295002147835	-0.139640995597							0	0	0	0	0	0	0	7
2017-11-19_00-37-50	score	80	100	10	-1	4	0	100	1511051870.12	13294	G1_43	1	search	43	1	62.1402604589	-12.1278253217	64.912768459	160.624755098	28.2842868886	21.4433411585	0.38686602461	-0.0755040859936	0.404126801123	1.0	0.17608921409	0.133499603752							0	0	0	0	0	0	0	11
2017-11-19_00-37-50	score	80	100	10	-1	4	0	100	1511051870.12	75959	G1_44	1	search	44	1	37.2931977853	-86.9186762058	53.1802296125	-73.27332507	133.87826241	-59.7289578434	0.278560515457	-0.649236662034	0.397228262865	-0.547313086913	1.0	-0.446143808325							0	0	0	0	0	0	0	13
2017-11-19_00-37-50	score	80	100	10	-1	4	0	100	1511051870.12	47503	G1_45	1	search	45	1	-27.3021434509	-37.7674830561	103.924283496	10.2958809957	44.8559898758	-49.3973997022	-0.262711875727	-0.363413456273	1.0	0.0990709836948	0.431621834347	-0.475321051446							0	0	0	0	0	0	0	17
2017-11-19_00-37-50	score	80	100	10	-1	4	0	100	1511051870.12	36791	G1_46	1	search	46	1	-92.714275804	6.8974366363	146.118513313	70.083424339	-117.522104022	-46.0281776724	-0.634514228908	0.047204399223	1.0	0.479634118566	-0.804293045127	-0.315005789676							0	0	0	0	0	0	0	26
2017-11-19_00-37-50	score	80	100	10	-1	4	0	100	1511051870.12	5823	G1_47	1	search	47	1	67.1269246853	240.562793661	76.5130943164	-163.703045457	-128.215373687	-98.1511686916	0.279041175335	1.0	0.318058720353	-0.680500267581	-0.532980897568	-0.408006438559							0	0	0	0	0	0	0	14
2017-11-19_00-37-50	score	80	100	10	-1	4	0	100	1511051870.12	75648	G1_48	1	search	48	1	-106.762753346	-182.001091646	-97.0928342245	-108.275241943	76.8383840684	-28.3878227144	-0.586605016381	-1.0	-0.533473911319	-0.594915343441	0.422186391156	-0.155976112328							24	24	0	0	0	1680	2	89
2017-11-19_00-37-50	score	80	100	10	-1	4	0	100	1511051870.12	30468	G1_49	1	search	49	1	-70.9827903932	-70.1079878187	-89.0802909724	39.170845409	129.01539094	5.39882104154	-0.550188546313	-0.543407939998	-0.690462512445	0.303613740373	1.0	0.0418463332337							0	0	0	0	0	0	0	18
