session	optimize	depth	controllers	survivors	episodes	noise	initial_value	variance	session_seed	game_seed	name	generation	type	game_num	repetition	landing_height	eroded_cells	row_trans	col_trans	pits	cuml_wells	mean_ht	max_ht	min_ht	all_ht	max_ht_diff	min_ht_diff	cleared	deep_wells	max_well	cuml_cleared	cuml_eroded	pit_depth	pit_rows	column_9	tetris	landing_height_norm	eroded_cells_norm	row_trans_norm	col_trans_norm	pits_norm	cuml_wells_norm	mean_ht_norm	max_ht_norm	min_ht_norm	all_ht_norm	max_ht_diff_norm	min_ht_diff_norm	cleared_norm	deep_wells_norm	max_well_norm	cuml_cleared_norm	cuml_eroded_norm	pit_depth_norm	pit_rows_norm	column_9_norm	tetris_norm	landing_height_var	eroded_cells_var	row_trans_var	col_trans_var	pits_var	cuml_wells_var	mean_ht_var	max_ht_var	min_ht_var	all_ht_var	max_ht_diff_var	min_ht_diff_var	cleared_var	deep_wells_var	max_well_var	cuml_cleared_var	cuml_eroded_var	pit_depth_var	pit_rows_var	column_9_var	tetris_var	lines	l1	l2	l3	l4	score	level	eps	norm_of_weights
2017-06-14_13-38-39	score	80	200	10	800	4	0	100	1497447519.24	NIL	G0	0	base	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0									
2017-06-14_13-38-39	score	80	200	10	800	4	0	100	1497447519.24	43103	G1_1	1	search	1	1	10.6436009764	-8.18769384093	-8.97000692141	0.0	0.0	-2.11123846071	-11.9680350475	-3.34801145138	-0.0	-0.0	9.44388534637	2.54858321612	0.182260335566	-0.0	15.8030895931	2.94948686821	20.0554407029	-21.1366513166	-16.2650919024	-7.31070090777	-2.00014440988	0.503561364427	-0.387369490005	-0.424381648116	0.0	0.0	-0.0998851913241	-0.566221908485	-0.158398385876	-0.0	-0.0	0.446801397482	0.120576489527	0.00862295227546	-0.0	0.747662879817	0.139543715985	0.948846645692	-1.0	-0.769520756089	-0.34587791596	-0.0946292002419																						19	14	1	1	0	-3800.0	1	87	16
2017-06-14_13-38-39	score	80	200	10	800	4	0	100	1497447519.24	10142	G1_2	1	search	2	1	-1.13310089265	4.72316988975	2.49066114372	0.0	0.0	-3.33436141339	-6.98885187117	-6.02082581321	-0.0	0.0	4.39660463492	8.20672875554	-13.4374003307	0.0	9.90261095607	12.7489389613	4.27483221446	-6.79317550011	2.77881776629	11.0165648392	-8.25652817643	-0.0843244128153	0.351494319848	0.185352901784	0.0	0.0	-0.248140364307	-0.520104462113	-0.448064779277	-0.0	0.0	0.327191608996	0.610737832735	-1.0	0.0	0.736943955854	0.948765285517	0.318129408164	-0.505542391604	0.206797274615	0.819843464367	-0.614443863639																						3	3	0	0	0	-840.0	0	46	16
2017-06-14_13-38-39	score	80	200	10	800	4	0	100	1497447519.24	21983	G1_3	1	search	3	1	13.7958650081	-16.9126847935	5.03745194643	0.0	-0.0	8.53062296187	-3.4294780433	6.8540253676	-0.0	0.0	13.7718594534	11.8449046292	-1.78103429868	0.0	9.36805098459	-9.88872379982	-1.7901138322	-29.2883488361	-1.99903378423	12.1795979512	-19.8087776393	0.471035942835	-0.577454362081	0.171995081547	0.0	-0.0	0.291263362425	-0.117093594538	0.234018838207	-0.0	0.0	0.470216314702	0.404423776005	-0.0608103348076	0.0	0.319855893449	-0.337633365922	-0.0611203397713	-1.0	-0.0682535500863	0.415851300438	-0.676336441847																						0	0	0	0	0	0	0	37	16
2017-06-14_13-38-39	score	80	200	10	800	4	0	100	1497447519.24	70666	G1_4	1	search	4	1	-8.04876687448	13.8109971795	0.095825949877	0.0	-0.0	6.68772113172	7.42232203136	-1.50656822466	0.0	0.0	13.1228902589	-2.88919001704	19.6528746551	0.0	-16.6146099346	-7.55994026141	-0.806841949979	-6.12094104846	14.4335244515	-5.17148559601	-9.50922080573	-0.409546542974	0.702746922366	0.00487592535743	0.0	-0.0	0.340292259992	0.377671061442	-0.0766589240048	0.0	0.0	0.667733880629	-0.14701106417	1.0	0.0	-0.845403546618	-0.384673509301	-0.0410546530286	-0.311452708873	0.734423065576	-0.263141432832	-0.483859026867																						0	0	0	0	0	0	0	31	16
2017-06-14_13-38-39	score	80	200	10	800	4	0	100	1497447519.24	8427	G1_5	1	search	5	1	-1.48040242829	-7.16571201892	5.47855228547	-0.0	-0.0	-2.08115412966	-7.54965657336	2.57393437484	0.0	-0.0	0.654756115625	-9.895949634	16.040030197	-0.0	-6.79786641998	-6.90652846696	-6.28589391891	-1.05903445481	-5.01223758154	4.66058338678	-6.17998641603	-0.092294241975	-0.446739309771	0.341554985756	-0.0	-0.0	-0.12974751943	-0.470675957627	0.160469422016	0.0	-0.0	0.0408201298615	-0.616953304479	1.0	-0.0	-0.423806335554	-0.430580764632	-0.39188791054	-0.0660244676477	-0.312483051464	0.29055951451	-0.385285210821																						3	3	0	0	0	-840.0	0	45	16
2017-06-14_13-38-39	score	80	200	10	800	4	0	100	1497447519.24	68540	G1_6	1	search	6	1	-5.23490809847	1.9919503611	9.77663673693	-0.0	0.0	4.54775900708	12.4365671767	8.21582055311	0.0	-0.0	5.38548645478	8.62017575535	-3.00063852685	-0.0	0.917765477959	3.52992530584	5.64185926624	19.0859587437	0.565398232616	-8.45794503099	14.06811538	-0.274280593852	0.104367319863	0.512242369807	-0.0	0.0	0.238277734336	0.651608197612	0.43046412619	0.0	-0.0	0.282170077338	0.451650130397	-0.157217070787	-0.0	0.0480858986589	0.184948807301	0.295602612476	1.0	0.0296237794605	-0.443150126465	0.737092412746																						0	0	0	0	0	0	0	24	16
2017-06-14_13-38-39	score	80	200	10	800	4	0	100	1497447519.24	6155	G1_7	1	search	7	1	-11.4741120254	-5.82798354375	2.44123634507	0.0	-0.0	19.4527188243	16.0053225841	1.27290035189	-0.0	0.0	-14.4615751283	-6.37623925307	0.96287735506	0.0	14.3792250796	-20.9143083696	0.719931748506	12.1298290876	-14.497059901	-3.09216307706	-17.1860891754	-0.54862498069	-0.278660113486	0.116725655084	0.0	-0.0	0.930115329683	0.765280988558	0.0608626558144	-0.0	0.0	-0.691468007105	-0.30487449742	0.0460391679249	0.0	0.687530509041	-1.0	0.0344229288286	0.579977538497	-0.693164681559	-0.147849167298	-0.821738346384																						0	0	0	0	0	0	0	32	16
2017-06-14_13-38-39	score	80	200	10	800	4	0	100	1497447519.24	66990	G1_8	1	search	8	1	7.89818524052	4.18620372144	5.59521009512	-0.0	0.0	-5.57850531767	1.69119707921	-11.6711889275	-0.0	0.0	-16.5322113994	-9.33872260208	12.1755180217	-0.0	-4.10778085863	4.70808359459	-17.8613935532	-6.17885374529	-3.16148103642	13.6512962614	-3.6110086997	0.442193114271	0.234371618819	0.313257197903	-0.0	0.0	-0.31232195299	0.0946844978345	-0.653431037879	-0.0	0.0	-0.925583513411	-0.522844008461	0.681666745957	-0.0	-0.229980983644	0.263589936617	-1.0	-0.345933464087	-0.177000804948	0.764290659667	-0.202168363232																						0	0	0	0	0	0	0	27	16
2017-06-14_13-38-39	score	80	200	10	800	4	0	100	1497447519.24	22120	G1_9	1	search	9	1	5.22230739012	-11.1784058954	22.1342610998	0.0	0.0	24.278615191	-12.1480296403	-13.4742834624	0.0	0.0	23.3185782007	3.56965058815	1.32572805164	0.0	3.01988767574	-9.69225846605	-4.52736895954	-7.56806827636	7.17900423309	-6.44532247144	-0.637432675998	0.215099063478	-0.460421890105	0.911677248709	0.0	0.0	1.0	-0.500359248037	-0.554985667691	0.0	0.0	0.960457506217	0.147028591214	0.0546047639543	0.0	0.124384675649	-0.399209690908	-0.186475584539	-0.311717460689	0.295692492205	-0.265473233162	-0.0262549025545																						0	0	0	0	0	0	0	32	16
